step,loss
8100,0.263811797
8150,0.263780773
8200,0.263809979
8250,0.263773352
8300,0.263817519
8350,0.263847709
8400,0.263804883
8450,0.263705701
8500,0.263711721
8550,0.263747245
8600,0.263789892
8650,0.263785005
8700,0.263771504
8750,0.263698846
8800,0.263759077
8850,0.263785839
8900,0.263718963
8950,0.263701618
9000,0.263740361
9050,0.263697773
9100,0.263665259
9150,0.263812721
9200,0.263749480
9250,0.263735771
9300,0.263681173
9350,0.263645858
9400,0.263751209
9450,0.263703257
9500,0.263626516
9550,0.263685137
9600,0.263722211
9650,0.263671786
9700,0.263655514
9750,0.263658732
9800,0.263859034
9850,0.263609380
9900,0.263658375
9950,0.263737053
10000,0.263678759
10050,0.263694286
10100,0.263616264
10150,0.263645291
10200,0.263602167
10250,0.263574004
10300,0.263673156
10350,0.263766736
10400,0.263616979
10450,0.263666302
10500,0.263598770
10550,0.263684332
10600,0.263587654
10650,0.263609856
10700,0.263789862
10750,0.263605773
10800,0.263591468
10850,0.263623118
10900,0.263687819
10950,0.263619810
11000,0.263576031
11050,0.263568103
11100,0.263649315
11150,0.263578415
11200,0.263648152
11250,0.263637871
11300,0.263606489
11350,0.263580412
11400,0.263677657
11450,0.263619095
11500,0.263661265
11550,0.263613164
11600,0.263604701
11650,0.263626128
11700,0.263545036
11750,0.263613909
11800,0.263546109
11850,0.263607860
11900,0.263663560
11950,0.263549775
12000,0.263536543
12050,0.263567716
12100,0.263530523
12150,0.263580918
12200,0.263534546
12250,0.263623565
12300,0.263501108
12350,0.263524741
12400,0.263607115
12450,0.263529748
12500,0.263534635
12550,0.263583779
12600,0.263514787
12650,0.263607979
12700,0.263539553
12750,0.263508171
12800,0.263537705
12850,0.263554424
12900,0.263538390
12950,0.263566434
13000,0.263543874
13050,0.263528645
13100,0.279170960
13150,0.264190465
13200,0.263421804
13250,0.263604611
13300,0.263486505
13350,0.263536900
13400,0.263481200
13450,0.263521850
13500,0.263494194
13550,0.263550133
13600,0.263536721
13650,0.263549864
13700,0.263576895
13750,0.263592035
13800,0.263518065
13850,0.263585418
13900,0.263523877
13950,0.263571382
14000,0.263499081
14050,0.263499260
14100,0.263592660
14150,0.263514161
14200,0.263556629
14250,0.263482571
14300,0.263499916
14350,0.263507009
14400,0.263495833
14450,0.263562471
14500,0.263484597
14550,0.263527513
14600,0.263545811
14650,0.263506711
14700,0.263497084
14750,0.263520241
14800,0.263569593
14850,0.263501167
14900,0.263504714
14950,0.263464719
15000,0.263611257
15050,0.263509780
15100,0.263513505
15150,0.263457626
15200,0.263509542
15250,0.263486594
15300,0.263470381
15350,0.263495088
15400,0.263457596
15450,0.263447076
15500,0.263485700
15550,0.263493121
15600,0.263523728
15650,0.263532877
15700,0.263514340
15750,0.263465047
15800,0.263503760
15850,0.263519526
15900,0.263490975
15950,0.263485163
16000,0.263436466
16050,0.263487965
16100,0.263462126
16150,0.263516515
16200,0.263463587
16250,0.263458997
16300,0.263450593
16350,0.263442934
16400,0.263528883
16450,0.263524681
16500,0.263455361
16550,0.263454527
16600,0.263428807
16650,0.263482511
16700,0.263489187
16750,0.263483077
16800,0.263467044
16850,0.263466507
16900,0.263523430
16950,0.263449371
17000,0.263458133
17050,0.263486296
17100,0.263444096
17150,0.263440132
17200,0.263412029
17250,0.263431311
17300,0.263434887
17350,0.263441771
17400,0.263450563
17450,0.263464510
17500,0.263435662
17550,0.263435125
17600,0.263450474
17650,0.263517171
17700,0.263426393
17750,0.263464808
17800,0.263489306
17850,0.263427377
17900,0.263424098
17950,0.263449788
18000,0.263416737
18050,0.263411582
18100,0.263471484
18150,0.263454467
18200,0.263426870
18250,0.263446897
18300,0.263502926
18350,0.263481200
18400,0.263464689
18450,0.263457149
18500,0.263458401
18550,0.263449907
18600,0.263429403
18650,0.263433397
18700,0.263422549
18750,0.263492167
18800,0.263441443
18850,0.263505399
18900,0.263456613
18950,0.263431758
19000,0.263407350
19050,0.263428867
19100,0.263459206
19150,0.263410896
19200,0.263446629
19250,0.263423294
19300,0.263464689
19350,0.263404191
19400,0.263421685
19450,0.263429493
19500,0.263441801
19550,0.263430566
19600,0.263408184
19650,0.263410836
19700,0.263510644
19750,0.263399839
19800,0.263401598
19850,0.263434887
19900,0.263411790
19950,0.263441116
20000,0.263406187
20050,0.263442397
20100,0.263423085
20150,0.263387531
20200,0.263408989
20250,0.263427198
20300,0.263419122
20350,0.263453275
20400,0.263397813
20450,0.263413310
20500,0.263463587
20550,0.263416648
20600,0.263432413
20650,0.263484091
20700,0.263433546
20750,0.263433665
20800,0.263381124
20850,0.263401449
20900,0.263404250
20950,0.263417423
21000,0.263453275
21050,0.263419092
21100,0.263405085
21150,0.263457328
21200,0.263420880
21250,0.263389498
21300,0.263384253
21350,0.263407499
21400,0.263404101
21450,0.263437748
21500,0.263382673
21550,0.263429433
21600,0.263374805
21650,0.263416976
21700,0.263411194
21750,0.263432294
21800,0.263379365
21850,0.263427883
21900,0.263389528
21950,0.263400435
22000,0.263381481
22050,0.263357967
22100,0.263471901
22150,0.263400674
22200,0.263415873
22250,0.263392329
22300,0.263394535
22350,0.263408065
22400,0.263395250
22450,0.263417095
22500,0.263392419
22550,0.263468266
22600,0.263408512
22650,0.263398856
22700,0.263377905
22750,0.263425976
22800,0.263398528
22850,0.263396531
22900,0.263411045
22950,0.274499655
23000,0.263996094
23050,0.263375521
23100,0.263366580
23150,0.263408124
23200,0.263443619
23250,0.263391763
23300,0.263408393
23350,0.263377011
23400,0.263387918
23450,0.263400942
23500,0.263371974
23550,0.263379365
23600,0.263375700
23650,0.263372540
23700,0.263421655
23750,0.263351798
23800,0.263378590
23850,0.263387263
23900,0.263407886
23950,0.263403565
24000,0.263441145
24050,0.263392657
24100,0.263384193
24150,0.263389558
24200,0.263430059
24250,0.263416737
24300,0.263362497
24350,0.263372600
24400,0.263372928
24450,0.263361931
24500,0.263425946
24550,0.263353795
24600,0.263387114
24650,0.263350040
24700,0.263382435
24750,0.263429016
24800,0.263374835
24850,0.263357997
24900,0.263398379
24950,0.263381183
25000,0.263421208
25050,0.263377547
25100,0.263385892
25150,0.263362885
25200,0.263388246
25250,0.263375878
25300,0.263403803
25350,0.263366789
25400,0.263365805
25450,0.263418943
25500,0.263347924
25550,0.263377249
25600,0.263387948
25650,0.263400584
25700,0.263366908
25750,0.263389111
25800,0.263373256
25850,0.263387471
25900,0.263389796
25950,0.263351113
26000,0.263363451
26050,0.263393164
26100,0.263366312
26150,0.263369530
26200,0.263405681
26250,0.263378471
26300,0.263410062
26350,0.263377011
26400,0.263368249
26450,0.263350934
26500,0.263372093
26550,0.263391078
26600,0.263374358
26650,0.263376892
26700,0.263398141
26750,0.263343871
26800,0.263361573
26850,0.263372272
26900,0.263376832
26950,0.263366073
27000,0.263381660
27050,0.263384163
27100,0.263392210
27150,0.263382345
27200,0.263357759
27250,0.263370901
27300,0.263372898
27350,0.263351202
27400,0.263365179
27450,0.263362795
27500,0.263381541
27550,0.263363540
27600,0.263352305
27650,0.263381958
27700,0.263372302
27750,0.263377041
27800,0.263383836
27850,0.263399601
27900,0.263377398
27950,0.263402671
28000,0.263366640
28050,0.263363063
28100,0.263400614
28150,0.263360977
28200,0.263340652
28250,0.263361067
28300,0.263359010
28350,0.263377011
28400,0.263344109
28450,0.263375908
28500,0.263370782
28550,0.263337731
28600,0.263378769
28650,0.263440430
28700,0.263366491
28750,0.263374537
28800,0.263344884
28850,0.263364822
28900,0.263335288
28950,0.263372719
29000,0.263404667
29050,0.263406217
29100,0.263371259
29150,0.263355702
29200,0.263360113
29250,0.263325423
29300,0.263328135
29350,0.263394952
29400,0.263344258
29450,0.263371736
29500,0.263335496
29550,0.263346404
29600,0.263353288
29650,0.263340443
29700,0.263376743
29750,0.263335079
29800,0.263358921
29850,0.263382822
29900,0.263377577
29950,0.263358444
30000,0.263393998
30050,0.263391286
30100,0.263397276
30150,0.263378322
30200,0.263374746
30250,0.263370156
30300,0.263347387
30350,0.263332337
30400,0.263343990
30450,0.263398588
30500,0.263359696
30550,0.263351351
30600,0.263347954
30650,0.263353884
30700,0.263340443
30750,0.263370603
30800,0.263367951
30850,0.263387561
30900,0.263366938
30950,0.263358563
31000,0.263385862
31050,0.263364375
31100,0.263339430
31150,0.263350487
31200,0.263364196
31250,0.263331592
31300,0.263344496
31350,0.263378024
31400,0.263358593
31450,0.263334662
31500,0.263344735
31550,0.263362974
31600,0.263322890
31650,0.263341755
31700,0.263330102
31750,0.263376296
31800,0.263348371
31850,0.263356775
31900,0.263318151
31950,0.263366193
32000,0.263363212
32050,0.263344646
32100,0.263354480
32150,0.263339013
32200,0.263337195
32250,0.263345748
32300,0.263322264
32350,0.263314307
32400,0.263360769
32450,0.263351560
32500,0.263308972
32550,0.263344318
32600,0.263333201
32650,0.263330847
32700,0.263368547
32750,0.263351589
32800,0.263334662
32850,0.263330251
32900,0.263330638
32950,0.263334423
33000,0.263349801
33050,0.263352185
33100,0.263334155
33150,0.263331652
33200,0.263361067
33250,0.263331980
33300,0.263336122
33350,0.263355106
33400,0.263375401
33450,0.263373703
33500,0.263329178
33550,0.263333708
33600,0.263333738
33650,0.263334006
33700,0.263339132
33750,0.263373554
33800,0.263360053
33850,0.263326496
33900,0.263321519
33950,0.263362586
34000,0.263378471
34050,0.263376117
34100,0.263326883
34150,0.263400167
34200,0.263361961
34250,0.263347358
34300,0.263321251
34350,0.263349235
34400,0.263331264
34450,0.263348728
34500,0.263323814
34550,0.263327926
34600,0.263340294
34650,0.263357311
34700,0.263323367
34750,0.263334572
34800,0.263391763
34850,0.263348967
34900,0.263358712
34950,0.263332397
35000,0.263342589
35050,0.263351381
35100,0.263354927
35150,0.263366014
35200,0.263355821
35250,0.263361365
35300,0.263334423
35350,0.263321221
35400,0.263308525
35450,0.419023454
35500,0.267675251
35550,0.263896346
35600,0.263386130
35650,0.263353080
35700,0.263363063
35750,0.263371587
35800,0.263371468
35850,0.263342202
35900,0.263348252
35950,0.263422340
36000,0.263345867
36050,0.263334990
36100,0.263344884
36150,0.263327450
36200,0.263347358
36250,0.263336569
36300,0.263336927
36350,0.263343394
36400,0.263358742
36450,0.263346702
36500,0.263341635
36550,0.263357282
36600,0.263372242
36650,0.263326764
36700,0.263339818
36750,0.263333231
36800,0.263341039
36850,0.263348877
36900,0.263369769
36950,0.263346314
37000,0.263329029
37050,0.263332456
37100,0.263319820
37150,0.263335258
37200,0.263318419
37250,0.263332188
37300,0.263313562
37350,0.263332993
37400,0.263341844
37450,0.263345748
37500,0.263338923
37550,0.263338715
37600,0.263317436
37650,0.263345152
37700,0.263325095
37750,0.263327569
37800,0.263368279
37850,0.263315916
37900,0.263342708
37950,0.263320178
38000,0.263354123
38050,0.263323575
38100,0.263324082
38150,0.263326466
38200,0.263323963
38250,0.263334364
38300,0.263314009
38350,0.263328820
38400,0.263335407
38450,0.263324678
38500,0.263318062
38550,0.263312191
38600,0.263303638
38650,0.263315082
38700,0.263331532
38750,0.263344884
38800,0.263315946
38850,0.263373673
38900,0.263323545
38950,0.263332069
39000,0.263350517
39050,0.263320595
39100,0.263352305
39150,0.263340116
39200,0.263306171
39250,0.263325483
39300,0.263305694
39350,0.263312995
39400,0.263350785
39450,0.263317406
39500,0.263328463
39550,0.263321757
39600,0.263299108
39650,0.263318896
39700,0.263298482
39750,0.263350248
39800,0.263343304
39850,0.263343483
39900,0.263306379
39950,0.263344824
40000,0.263316244
40050,0.275848657
40100,0.264091671
40150,0.263385296
40200,0.263287574
40250,0.263317615
40300,0.263357311
40350,0.263331145
40400,0.263376564
40450,0.263320565
40500,0.263312966
40550,0.263321936
40600,0.263338536
40650,0.263343513
40700,0.263328850
40750,0.263321757
40800,0.263339221
40850,0.263327897
40900,0.263364971
40950,0.263332754
41000,0.263312280
41050,0.263321400
41100,0.263302088
41150,0.263321966
41200,0.263309777
41250,0.263352573
41300,0.263327181
41350,0.263315052
41400,0.263323337
41450,0.263316125
41500,0.263306022
41550,0.263307601
41600,0.263301313
41650,0.263315648
41700,0.263320535
41750,0.263327539
41800,0.263312131
41850,0.263311028
41900,0.263310254
41950,0.263317794
42000,0.263321370
42050,0.263327867
42100,0.263323516
42150,0.263313770
42200,0.263310075
42250,0.263324827
42300,0.263321787
42350,0.263331264
42400,0.263302147
42450,0.263318866
42500,0.263327926
42550,0.263299078
42600,0.263316721
42650,0.263355523
42700,0.263373613
42750,0.263333231
42800,0.263307512
42850,0.263313800
42900,0.263331622
42950,0.263321638
43000,0.263324350
43050,0.263304293
43100,0.263321221
43150,0.263325840
43200,0.263324767
43250,0.263307363
43300,0.263323724
43350,0.263306022
43400,0.263347358
43450,0.263317734
43500,0.263305396
43550,0.263311714
43600,0.263325125
43650,0.263309777
43700,0.263321549
43750,0.263315499
43800,0.263307333
43850,0.263303310
43900,0.263303131
43950,0.263305128
44000,0.263312548
44050,0.263308316
44100,0.263309360
44150,0.263316482
44200,0.263306409
44250,0.263338238
44300,0.263305157
44350,0.263303518
44400,0.263306946
44450,0.263349175
44500,0.263298422
44550,0.263311863
44600,0.263303190
44650,0.263322502
44700,0.263329208
44750,0.263297588
44800,0.263330191
44850,0.263308227
44900,0.263289303
44950,0.263316393
45000,0.263344586
45050,0.263318419
45100,0.263307959
45150,0.263301790
45200,0.263311267
45250,0.263302743
45300,0.263317883
45350,0.263314277
45400,0.263298720
45450,0.263316780
45500,0.263309926
45550,0.263287097
45600,0.263297588
45650,0.263312727
45700,0.263315767
45750,0.263317287
45800,0.263296813
45850,0.263325453
45900,0.263315171
45950,0.263304234
46000,0.263302773
46050,0.263325959
46100,0.263302892
46150,0.263314098
46200,0.263306081
46250,0.263306946
46300,0.263341784
46350,0.263324261
46400,0.263293386
46450,0.263303041
46500,0.263312370
46550,0.263298988
46600,0.263345957
46650,0.263327420
46700,0.263316751
46750,0.263294876
46800,0.263326198
46850,0.263304710
46900,0.263307035
46950,0.263319969
47000,0.263311595
47050,0.263310015
47100,0.263292313
47150,0.263306022
47200,0.263333023
47250,0.263299316
47300,0.263314068
47350,0.263304085
47400,0.263307303
47450,0.263296753
47500,0.263296306
47550,0.263298333
47600,0.263309747
47650,0.264985949
47700,0.263404816
47750,0.263291329
47800,0.263306230
47850,0.263305664
47900,0.263316393
47950,0.263321668
48000,0.263314754
48050,0.263304740
48100,0.263334990
48150,0.263305277
48200,0.263312787
48250,0.263324082
48300,0.263296604
48350,0.263300031
48400,0.263286591
48450,0.263315290
48500,0.263327897
48550,0.263322234
48600,0.263317019
48650,0.263331920
48700,0.263307214
48750,0.263325214
48800,0.263315648
48850,0.263307005
48900,0.263316870
48950,0.263304234
49000,0.263312161
49050,0.263298213
49100,0.263287395
49150,0.263299555
49200,0.263302565
49250,0.263304085
49300,0.263305902
49350,0.263314456
49400,0.263329893
49450,0.263324916
