step,loss
21200,0.505845547
21250,0.505930007
21300,0.555377960
21350,0.506013095
21400,0.505424738
21450,0.504761994
21500,0.505384564
21550,0.505623043
21600,0.504327774
21650,0.504834831
21700,0.504539132
21750,0.504989147
21800,0.504292309
21850,0.504137397
21900,0.506792068
21950,0.504076660
22000,0.504275978
22050,0.506700575
22100,0.506563425
22150,0.504037201
22200,0.504837334
22250,0.503692567
22300,0.516826034
22350,0.502970815
22400,0.503546476
22450,0.502786398
22500,0.515440822
22550,0.504647613
22600,0.503488302
22650,0.503063023
22700,0.502990782
22750,0.502653360
22800,0.515383720
22850,0.502247751
22900,0.502763450
22950,0.508279920
23000,0.501686752
23050,0.502048373
23100,0.501740098
23150,0.501687229
23200,0.501866639
23250,0.501993001
23300,0.501665831
23350,0.501798630
23400,0.502559245
23450,0.502512991
23500,0.501716852
23550,0.501298666
23600,0.502262354
23650,0.501209080
23700,0.501871467
23750,0.503219783
23800,0.500771165
23850,0.501881182
23900,0.500927508
23950,0.502026021
24000,0.502561152
24050,0.503618598
24100,0.501166105
24150,0.505830646
24200,0.500632346
24250,0.500943005
24300,0.501690030
24350,0.500130951
24400,0.500093639
24450,0.500676870
24500,0.503765643
24550,0.500491619
24600,0.507309616
24650,0.499005228
24700,0.499833345
24750,0.499537349
24800,0.520848930
24850,0.503130257
24900,0.499749511
24950,0.505524278
25000,0.500635862
25050,0.500552833
25100,0.499765009
25150,0.513220966
25200,0.499252856
25250,0.505181849
25300,0.499292672
25350,0.500012040
25400,0.508658469
25450,0.498449504
25500,0.498795807
25550,0.500925422
25600,0.501991749
25650,0.500716746
25700,0.498012453
25750,0.499182135
25800,0.497909009
25850,0.500143468
25900,0.498616070
25950,0.497844636
26000,0.500473380
26050,0.522928178
26100,0.497595131
26150,0.498557031
26200,0.500905395
26250,0.498187095
26300,0.497730911
26350,0.498211324
26400,0.498646855
26450,0.501571238
26500,0.497654110
26550,0.497413784
26600,0.496988952
26650,0.499301791
26700,0.501648545
26750,0.497098982
26800,0.498172015
26850,0.497496665
26900,0.497605324
26950,0.498681158
27000,0.497380555
27050,0.497739583
27100,0.497830927
27150,0.498930603
27200,0.502120376
27250,0.496549040
27300,0.497366339
27350,0.507168770
27400,0.496260524
27450,0.495760679
27500,0.497877806
27550,0.517304778
27600,0.496256948
27650,0.495668024
27700,0.498163432
27750,0.495712101
27800,0.496227622
27850,0.495400578
27900,0.498701036
27950,0.496836692
28000,0.495175034
28050,0.499848038
28100,0.496437877
28150,0.495556325
28200,0.494899899
28250,0.497770697
28300,0.494915992
28350,0.504919767
28400,0.495805591
28450,0.494842678
28500,0.495289892
28550,0.494732976
28600,0.495429337
28650,0.494464129
28700,0.495017409
28750,0.500531256
28800,0.493964285
28850,0.495833814
28900,0.494563133
28950,0.494704872
29000,0.494069368
29050,0.495266914
29100,0.494517624
29150,0.493714303
29200,0.496751934
29250,0.496046305
29300,0.493682593
29350,0.496207744
29400,0.494292229
29450,0.501429617
29500,0.497417539
29550,0.494642466
29600,0.513438821
29650,0.496467382
29700,0.493210465
29750,0.493226230
29800,0.494101971
29850,0.493220747
29900,0.493970841
29950,0.512553573
30000,0.492692351
30050,0.493189007
30100,0.506031692
30150,0.493884802
30200,0.494993120
30250,0.498903781
30300,0.493511707
30350,0.496844471
30400,0.494199902
30450,0.494223416
30500,0.492659003
30550,0.494972944
30600,0.492610961
30650,0.494213223
30700,0.492027342
30750,0.492427975
30800,0.492667973
30850,0.492251724
30900,0.491895795
30950,0.491987884
31000,0.495807767
31050,0.493240207
31100,0.495936424
31150,0.498110890
31200,0.492870659
31250,0.494727373
31300,0.492050707
31350,0.491622180
31400,0.491995186
31450,0.492555887
31500,0.492243618
31550,0.492395818
31600,0.491534531
31650,0.492251009
31700,0.490738332
31750,0.490965933
31800,0.493284732
31850,0.494077206
31900,0.491195172
31950,0.494312704
32000,0.493849456
32050,0.492550015
32100,0.494089782
32150,0.490756929
32200,0.498647243
32250,0.492021948
32300,0.491085857
32350,0.491272449
32400,0.491690546
32450,0.491376370
32500,0.491769552
32550,0.490202516
32600,0.492985427
32650,0.490011543
32700,0.490505636
32750,0.494388878
32800,0.490530401
32850,0.492764860
32900,0.491196990
32950,0.491870612
33000,0.492516577
33050,0.490958065
33100,0.490043998
33150,0.489682913
33200,0.492298841
33250,0.489750862
33300,0.491942465
33350,0.489796788
33400,0.500641823
33450,0.489736021
33500,0.489923120
33550,0.490139067
33600,0.489681751
33650,0.488728642
33700,0.489712059
33750,0.492595822
33800,0.495031595
33850,0.488792896
33900,0.491898477
33950,0.491192907
34000,0.489093095
34050,0.490536243
34100,0.489073634
34150,0.489196688
34200,0.491923869
34250,0.489144236
34300,0.488764644
34350,0.488249034
34400,0.488907814
34450,0.491936833
34500,0.488957077
34550,0.502185643
34600,0.489083797
34650,0.489996374
34700,0.489615768
34750,0.487949193
34800,0.489676774
34850,0.489522010
34900,0.489582002
34950,0.488511801
35000,0.489267617
35050,0.488530815
35100,0.489762992
35150,0.489929616
35200,0.489979923
35250,0.491154313
35300,0.488597542
35350,0.488779336
35400,0.497419477
35450,0.490160316
35500,0.488442123
35550,0.490643591
35600,0.490680635
35650,0.487809896
35700,0.500116587
35750,0.487002611
35800,0.487930149
35850,0.487801015
35900,0.488356948
35950,0.487584829
36000,0.488178790
36050,0.490727395
36100,0.487923652
36150,0.488114506
36200,0.489353567
36250,0.487004191
36300,0.488159209
36350,0.489714414
36400,0.488246888
36450,0.487187266
36500,0.491587162
36550,0.487351507
36600,0.487781823
36650,0.487184435
36700,0.487244934
36750,0.488974094
36800,0.487946898
36850,0.488805413
36900,0.486964911
36950,0.488433808
37000,0.486761123
37050,0.487083644
37100,0.486358136
37150,0.488402784
37200,0.487653911
37250,0.487659961
37300,0.486808151
37350,0.486945689
37400,0.486921757
37450,0.487161934
37500,0.487339705
37550,0.486142427
37600,0.497283429
37650,0.487270355
37700,0.487260461
37750,0.485875517
37800,0.486473471
37850,0.487188816
37900,0.492043108
37950,0.485835642
38000,0.495985985
38050,0.485333443
38100,0.485748500
38150,0.490100980
38200,0.487485081
38250,0.487528026
38300,0.485601276
38350,0.486580521
38400,0.485284537
38450,0.485392570
38500,0.485731214
38550,0.489090323
38600,0.486113101
38650,0.484925151
38700,0.484899312
38750,0.486279994
38800,0.486835808
38850,0.485761672
38900,0.501397908
38950,0.485244989
39000,0.485703349
39050,0.487198621
39100,0.485228539
39150,0.486380517
39200,0.486040086
39250,0.486647099
39300,0.485756725
39350,0.486106962
39400,0.486344606
39450,0.484426677
39500,0.485495389
39550,0.484830141
39600,0.486983627
39650,0.491329342
39700,0.485342860
39750,0.484536529
39800,0.491745472
39850,0.486642778
39900,0.485344797
39950,0.485530049
40000,0.486434549
40050,0.486193508
40100,0.484587073
40150,0.485658497
40200,0.484114110
40250,0.483943999
40300,0.484502703
40350,0.487010092
40400,0.485013753
40450,0.485161066
40500,0.484964460
40550,0.487112731
40600,0.484517515
40650,0.486694604
40700,0.484527886
40750,0.484590203
40800,0.486153156
40850,0.484731525
40900,0.484664261
40950,0.484439105
41000,0.485248268
41050,0.484188467
41100,0.485140055
41150,0.486608565
41200,0.484542847
41250,0.483434200
41300,0.484990180
41350,0.483505428
41400,0.486631840
41450,0.485713035
41500,0.484494030
41550,0.485084951
41600,0.484806627
41650,0.484193981
41700,0.485672057
41750,0.484498054
41800,0.485484749
41850,0.487528026
41900,0.489650905
41950,0.485413760
42000,0.485081106
42050,0.484088331
42100,0.483623683
42150,0.483263373
42200,0.484510720
42250,0.485565364
42300,0.485281080
42350,0.484265715
42400,0.484097987
42450,0.482847512
42500,0.489588082
42550,0.483872980
42600,0.485762447
42650,0.482647389
42700,0.483218819
42750,0.482896477
42800,0.482666969
42850,0.482573688
42900,0.484387666
42950,0.485829085
43000,0.481821686
43050,0.482441157
43100,0.483151585
43150,0.482815325
43200,0.484543651
43250,0.483907193
43300,0.483393401
43350,0.483524859
43400,0.485400468
43450,0.482701063
43500,0.483534038
43550,0.483557940
43600,0.481935740
43650,0.482995719
43700,0.482371449
43750,0.482208461
43800,0.482396424
43850,0.482448310
43900,0.484734237
43950,0.482977509
44000,0.481709987
44050,0.487648576
44100,0.482637972
44150,0.482644975
44200,0.485143095
44250,0.482530802
44300,0.481674731
44350,0.482453078
44400,0.482674450
44450,0.486634552
44500,0.482648760
44550,0.482999504
44600,0.505363464
44650,0.482404798
44700,0.481418997
44750,0.482318938
44800,0.484162360
44850,0.483483911
44900,0.482690871
44950,0.482976139
45000,0.499153107
45050,0.482369244
45100,0.482230753
45150,0.485220194
45200,0.485096484
45250,0.482636601
45300,0.483214319
45350,0.482394248
45400,0.481304049
45450,0.484220862
45500,0.481598437
45550,0.481317401
45600,0.482616216
45650,0.482392848
45700,0.481171221
45750,0.481750309
45800,0.481270701
45850,0.481378525
45900,0.488871545
45950,0.484193504
46000,0.483251631
46050,0.482924312
46100,0.486336678
46150,0.480662316
46200,0.483400345
46250,0.482549161
46300,0.481274903
46350,0.481054515
46400,0.481140554
46450,0.482258469
46500,0.483534217
46550,0.481302023
46600,0.484175771
46650,0.482592463
46700,0.480916649
46750,0.481725663
46800,0.480274588
46850,0.480928451
46900,0.513201714
46950,0.481150180
47000,0.482150078
47050,0.483205914
47100,0.488437653
47150,0.480637431
47200,0.481508434
47250,0.482666999
47300,0.480276883
47350,0.489269793
47400,0.481591344
47450,0.480968237
47500,0.482523769
47550,0.480399340
47600,0.480767041
47650,0.482505739
47700,0.480437577
47750,0.480507493
47800,0.480056971
47850,0.481760323
47900,0.480840206
47950,0.482046694
48000,0.490848511
48050,0.482252419
48100,0.480659157
48150,0.482083708
48200,0.482436359
48250,0.479989320
48300,0.480915427
48350,0.480761200
48400,0.483514816
48450,0.479973257
48500,0.479691207
48550,0.481195182
48600,0.479820460
48650,0.481870174
48700,0.479945272
48750,0.481437415
48800,0.480408430
48850,0.482258826
48900,0.479837269
48950,0.480371952
49000,0.479747921
49050,0.481298000
49100,0.479995251
49150,0.481812984
49200,0.479989201
49250,0.479853809
49300,0.480035245
49350,0.479703277
49400,0.479405105
49450,0.479613125
49500,0.480397403
49550,0.479251534
49600,0.480519295
49650,0.479463220
49700,0.480752051
49750,0.479444981
49800,0.479488105
49850,0.479677588
49900,0.483348161
49950,0.484221727
50000,0.480451167
50050,0.479056776
50100,0.485312223
50150,0.480139107
50200,0.480690539
50250,0.487275243
50300,0.478889167
50350,0.480197132
50400,0.480502993
50450,0.480852962
50500,0.480126977
50550,0.479111969
50600,0.481516898
50650,0.479973167
50700,0.479211360
50750,0.479631543
50800,0.480584323
50850,0.480950654
50900,0.479303628
50950,0.479788244
51000,0.478911400
51050,0.480082482
51100,0.478944004
51150,0.480668932
51200,0.481867284
51250,0.481387109
51300,0.482050925
51350,0.478900611
51400,0.482324809
51450,0.478599161
51500,0.479703128
51550,0.479196846
51600,0.478419811
51650,0.479162902
51700,0.480042428
51750,0.480224967
51800,0.480369270
51850,0.481450051
51900,0.478793442
51950,0.479537755
52000,0.478792965
52050,0.479697078
52100,0.478709608
52150,0.478218794
52200,0.478927106
52250,0.478161484
52300,0.484203339
52350,0.478687793
52400,0.479299277
52450,0.478523850
52500,0.480182648
52550,0.479908347
52600,0.479283690
52650,0.478193372
52700,0.479744554
52750,0.482980669
52800,0.493784577
52850,0.478574634
52900,0.482731760
52950,0.477728128
53000,0.479716778
53050,0.477446318
53100,0.480408490
53150,0.483735353
53200,0.478105545
53250,0.479201853
53300,0.479054391
53350,0.478910834
53400,0.477917463
53450,0.478618473
53500,0.478148192
53550,0.477512896
53600,0.478863329
53650,0.483230412
53700,0.478380203
53750,0.480068266
53800,0.477106780
53850,0.477706254
53900,0.477499157
53950,0.478568256
54000,0.479433388
54050,0.480702758
54100,0.478111744
54150,0.478511602
54200,0.480341285
54250,0.477646112
54300,0.478607416
54350,0.480170161
54400,0.477760464
54450,0.479926437
54500,0.477988631
54550,0.478171796
54600,0.484265834
54650,0.478026658
54700,0.478159398
54750,0.476934701
54800,0.477468282
54850,0.477352411
54900,0.479030997
54950,0.479439199
55000,0.478176653
55050,0.479991466
55100,0.480180234
55150,0.477603018
55200,0.479087204
55250,0.477030635
55300,0.477789313
55350,0.480312079
55400,0.478462398
55450,0.476728261
55500,0.478960961
55550,0.477248490
55600,0.479159325
55650,0.478513420
55700,0.477595270
55750,0.477499247
55800,0.479932964
55850,0.478451520
55900,0.477963656
55950,0.477253199
56000,0.476714641
56050,0.477797061
56100,0.480842292
56150,0.477747440
56200,0.476633251
56250,0.481703788
56300,0.477835983
56350,0.477206707
56400,0.478155524
56450,0.478556871
56500,0.480716586
56550,0.478899896
56600,0.478517234
56650,0.480032086
56700,0.478138089
56750,0.477165639
56800,0.477394283
56850,0.477455258
56900,0.477179885
56950,0.477353722
57000,0.480242431
57050,0.479138821
57100,0.482402861
57150,0.478320956
57200,0.476912796
57250,0.477522224
57300,0.480778784
57350,0.482493937
57400,0.476041228
57450,0.475667506
57500,0.476193488
57550,0.477968365
57600,0.476269364
57650,0.476233363
57700,0.477316111
57750,0.476036131
57800,0.487370729
57850,0.476842076
57900,0.481046855
57950,0.478235573
58000,0.476411581
58050,0.484169513
58100,0.476131797
58150,0.478741646
58200,0.477725834
58250,0.476065695
58300,0.478977948
58350,0.480180472
58400,0.486243308
58450,0.476130545
58500,0.476622820
58550,0.476690084
58600,0.476945221
58650,0.475879967
58700,0.477586865
58750,0.476830840
58800,0.479249507
58850,0.479867399
58900,0.479383230
58950,0.476441562
59000,0.479512751
59050,0.479792058
59100,0.477065563
59150,0.476787776
59200,0.476706624
59250,0.475985914
59300,0.479133129
59350,0.475481480
59400,0.477208138
59450,0.478730768
59500,0.475997508
59550,0.476456761
59600,0.475668877
59650,0.476249278
59700,0.479918987
59750,0.477136970
59800,0.475164503
59850,0.477006942
59900,0.475754678
59950,0.476947486
60000,0.476613611
60050,0.477488726
60100,0.481504112
60150,0.478302896
60200,0.480961174
60250,0.475806475
60300,0.477910906
60350,0.476040214
60400,0.476294279
60450,0.476469725
60500,0.477049440
60550,0.476261169
60600,0.475447178
60650,0.476254433
60700,0.476123035
60750,0.476007819
60800,0.477248520
60850,0.474785507
60900,0.476158082
60950,0.475595206
61000,0.480642021
61050,0.475501418
61100,0.475986570
61150,0.476819903
61200,0.480061680
61250,0.476929814
61300,0.474864364
61350,0.476163357
61400,0.480957210
61450,0.477453232
61500,0.477138698
61550,0.476131767
61600,0.476356715
61650,0.478710413
61700,0.474646509
61750,0.474322349
61800,0.507658303
61850,0.475108147
61900,0.476516306
61950,0.475728601
62000,0.475970030
62050,0.476379663
62100,0.475226611
62150,0.474835515
62200,0.479514271
62250,0.476358712
62300,0.477567911
62350,0.475327969
62400,0.474798501
62450,0.475914210
62500,0.474888355
62550,0.474477351
62600,0.477490067
62650,0.475373775
62700,0.476643711
62750,0.475127667
62800,0.474968702
62850,0.474827677
62900,0.475822896
62950,0.479335994
63000,0.478380173
63050,0.476546228
63100,0.475679308
63150,0.474743098
63200,0.488332838
63250,0.475234717
63300,0.475636780
63350,0.486081749
63400,0.476616532
63450,0.476078063
63500,0.476986349
63550,0.474850804
63600,0.475130945
63650,0.475677669
63700,0.474309087
63750,0.475290269
63800,0.474826366
63850,0.476269692
63900,0.479096144
63950,0.474619120
64000,0.475671262
64050,0.476470232
64100,0.475040138
64150,0.475256503
64200,0.477197468
64250,0.474103868
64300,0.474935383
64350,0.475946099
64400,0.475556910
64450,0.473640859
64500,0.480117321
64550,0.477370054
64600,0.477359354
64650,0.476753563
64700,0.473270029
64750,0.476060331
64800,0.474506944
64850,0.474307030
64900,0.473572522
64950,0.475224167
65000,0.474274248
65050,0.475593269
65100,0.475184977
65150,0.473726749
65200,0.475573629
65250,0.475003123
65300,0.476092100
65350,0.474827021
65400,0.477982193
65450,0.473970354
65500,0.475527436
65550,0.474414885
65600,0.476479739
65650,0.475580961
65700,0.475419849
65750,0.473387122
65800,0.475014538
65850,0.474231750
65900,0.473568261
65950,0.474888623
66000,0.475293875
66050,0.477267176
66100,0.474412650
66150,0.473892897
66200,0.474943876
66250,0.474871218
66300,0.484980315
66350,0.475342661
66400,0.473473728
66450,0.474906296
66500,0.475203991
66550,0.474586666
66600,0.475231707
66650,0.475012213
66700,0.473553926
66750,0.474258125
66800,0.473859996
66850,0.477768123
66900,0.474840909
66950,0.475531191
67000,0.473761410
67050,0.473974943
67100,0.474377781
67150,0.473699182
67200,0.474752069
67250,0.473311275
67300,0.474603444
67350,0.473349571
67400,0.484326452
67450,0.475851864
67500,0.473486751
67550,0.473903716
67600,0.475422919
67650,0.473909169
67700,0.473471582
67750,0.474658310
67800,0.482978016
67850,0.473780304
67900,0.474365860
67950,0.473525554
68000,0.473629773
68050,0.472714782
68100,0.473585755
68150,0.474704474
68200,0.474864095
68250,0.474271029
68300,0.475049973
68350,0.474267751
68400,0.473860800
68450,0.472895443
68500,0.473462135
68550,0.475201994
68600,0.474372089
68650,0.473524541
68700,0.474606216
68750,0.476372689
68800,0.473451287
68850,0.472755104
68900,0.474539071
68950,0.477384716
69000,0.473485112
69050,0.473145574
69100,0.473420620
69150,0.473287523
69200,0.473882407
69250,0.475012779
69300,0.473802626
69350,0.472657174
69400,0.472295761
69450,0.474669337
69500,0.472813636
69550,0.474272370
69600,0.473853648
69650,0.474127412
69700,0.476660609
69750,0.472068787
69800,0.473358065
69850,0.475645542
69900,0.479972959
69950,0.473071843
70000,0.473799050
70050,0.475201070
70100,0.473661780
70150,0.472807169
70200,0.473053664
70250,0.475081027
70300,0.473213583
70350,0.473232806
70400,0.474065393
70450,0.474172860
70500,0.478065521
70550,0.473107845
70600,0.477085143
70650,0.473134249
70700,0.472808719
70750,0.472382843
70800,0.476433396
70850,0.484066606
70900,0.474595308
70950,0.473790318
71000,0.473747253
71050,0.482246161
71100,0.474188656
71150,0.473554194
71200,0.471962124
71250,0.473848850
71300,0.473148853
71350,0.472482175
71400,0.472470433
71450,0.473341197
71500,0.475627691
71550,0.473374844
71600,0.473203540
71650,0.473145425
71700,0.475454807
71750,0.472214311
71800,0.473148108
71850,0.471737087
71900,0.472783446
71950,0.475032628
72000,0.474984974
72050,0.472933441
72100,0.473991990
72150,0.473512203
72200,0.473554820
72250,0.472323447
72300,0.472648740
72350,0.474104106
72400,0.472131342
72450,0.472462237
72500,0.472296506
72550,0.473763049
72600,0.471915901
72650,0.472109526
72700,0.472375929
72750,0.475047290
72800,0.472948670
72850,0.472645342
72900,0.474343479
72950,0.472551227
73000,0.473664552
73050,0.472264290
73100,0.475140601
73150,0.472574770
73200,0.472999781
73250,0.471581608
73300,0.474912941
73350,0.477227062
73400,0.472524941
73450,0.473527253
73500,0.471933514
73550,0.472833782
73600,0.474021614
73650,0.472782016
73700,0.472666979
73750,0.471855164
73800,0.472020328
73850,0.472271860
73900,0.473246187
73950,0.475866854
74000,0.471403956
74050,0.471799910
74100,0.473469555
74150,0.471565366
74200,0.476213485
74250,0.471629322
74300,0.472630978
74350,0.473920792
74400,0.471845537
74450,0.472172737
74500,0.471515775
74550,0.471441209
74600,0.472779393
74650,0.472579390
74700,0.472157121
74750,0.472830564
74800,0.472838521
74850,0.473163813
74900,0.481766284
74950,0.474188298
75000,0.475530088
75050,0.471371531
75100,0.472003877
75150,0.472215086
75200,0.471833408
75250,0.476625830
75300,0.471162200
75350,0.476252943
75400,0.475405395
75450,0.474067986
75500,0.471487194
75550,0.472062081
75600,0.477594256
75650,0.473895371
75700,0.474439412
75750,0.471637577
75800,0.488654196
75850,0.471604973
75900,0.472077578
75950,0.473390341
76000,0.470896512
76050,0.472379953
76100,0.472480416
76150,0.473000169
76200,0.474830955
76250,0.471026987
76300,0.472122192
76350,0.472325891
76400,0.471670687
76450,0.473027170
76500,0.471449226
76550,0.476625830
76600,0.475939214
76650,0.477513939
76700,0.472965807
76750,0.472150236
76800,0.471658200
76850,0.474703699
76900,0.471266270
76950,0.475442708
77000,0.471104443
77050,0.472070068
77100,0.482350618
77150,0.472450405
77200,0.471659422
77250,0.472406328
77300,0.471799523
77350,0.472903997
77400,0.470908344
77450,0.471533060
77500,0.472164929
77550,0.471083909
77600,0.471000433
77650,0.470878124
77700,0.471175313
77750,0.471025258
