step,train_loss,val_loss
8300,0.848408245,0.898280823
8350,0.827330659,0.876050602
8400,0.828941610,0.880423393
8450,0.825957543,0.876173383
8500,0.820668187,0.872388806
8550,0.840591041,0.893196193
8600,0.848943368,0.901552037
8650,0.834146408,0.886606542
8700,0.816524785,0.869378071
8750,0.838232863,0.888471890
8800,0.833734994,0.886229341
8850,0.821392928,0.874388431
8900,0.821035920,0.869237064
8950,0.841846615,0.896443099
9000,0.829482437,0.883989037
9050,0.810227254,0.863273242
9100,0.804084264,0.858250939
9150,0.810414517,0.866269195
9200,0.834705197,0.889740967
9250,0.816825473,0.873381519
9300,0.826524362,0.883949682
9350,0.812816150,0.871440239
9400,0.806624200,0.864507224
9450,0.805641381,0.861147909
9500,0.819659111,0.878031609
9550,0.801975360,0.860228767
9600,0.816004041,0.874926391
9650,0.822441103,0.882877233
9700,0.820561309,0.882120211
9750,0.836090281,0.896370187
9800,0.821407184,0.876292750
9850,0.809572825,0.870146642
9900,0.803945043,0.864376523
9950,0.818426862,0.879774942
10000,0.789618004,0.850703288
10050,0.802041791,0.864597522
10100,0.824443230,0.886788795
10150,0.816972711,0.878523448
10200,0.809532889,0.871969231
10250,0.807118701,0.870776878
10300,0.801403681,0.861298719
10350,0.794796348,0.858423114
10400,0.796542729,0.862552906
10450,0.809553501,0.878656266
10500,0.818695797,0.885227574
10550,0.807728708,0.873215854
10600,0.834031663,0.892606935
10650,0.792689990,0.855213236
10700,0.803720984,0.870173964
10750,0.823117613,0.890421509
10800,0.780394487,0.847297542
10850,0.801078683,0.868232494
10900,0.822200326,0.886936693
10950,0.807206379,0.866594301
11000,0.806898781,0.875276514
11050,0.803755759,0.871350109
11100,0.800715165,0.868005650
11150,0.794069506,0.862546123
11200,0.801192498,0.871759391
11250,0.791475497,0.861555837
11300,0.788454924,0.863070105
11350,0.810952427,0.881395879
11400,0.808571609,0.878109487
11450,0.800812434,0.868134927
11500,0.795567201,0.868781851
11550,0.795150094,0.871218316
11600,0.799359354,0.870796832
11650,0.805657616,0.880167951
11700,0.796484255,0.872742199
11750,0.792227443,0.865826662
11800,0.796403675,0.866201668
11850,0.797246867,0.873294765
11900,0.797917160,0.880831512
11950,0.797250047,0.873696282
12000,0.814257589,0.893111852
12050,0.799863976,0.877769274
12100,0.814972282,0.893381357
12150,0.808915637,0.887678228
12200,0.800841326,0.878029043
12250,0.795818807,0.873531462
12300,0.796679219,0.876039465
12350,0.790641268,0.870582958
12400,0.812188431,0.891556367
12450,0.808586962,0.889307745
12500,0.801933330,0.879649800
12550,0.789585798,0.870921104
12600,0.819410404,0.878961643
12650,0.793054795,0.876001155
12700,0.787960123,0.869748484
12750,0.795635167,0.878968838
12800,0.811315139,0.887922187
12850,0.781032627,0.863231843
12900,0.798908186,0.882316780
12950,0.796365436,0.877364334
13000,0.832989987,0.891023334
13050,0.810838372,0.894539387
13100,0.792062879,0.875541270
13150,0.810684017,0.891938500
13200,0.802562640,0.882810399
13250,0.812930763,0.913569450
13300,0.795069900,0.882267979
13350,0.783437530,0.866375903
13400,0.787546785,0.877470763
13450,0.790210224,0.880925632
13500,0.780617592,0.868412135
13550,0.791229099,0.878892988
13600,0.804138255,0.888098252
13650,0.791290276,0.879092328
13700,0.787484160,0.872272542
13750,0.793568621,0.880715142
13800,0.792712949,0.880589328
13850,0.785083412,0.873356699
13900,0.808122627,0.891738646
13950,0.774706160,0.863916373
14000,0.808385659,0.899476874
14050,0.810628281,0.907705830
14100,0.803179299,0.890654599
14150,0.787194531,0.879415731
14200,0.794330984,0.894717067
14250,0.794731589,0.880779834
14300,0.794174429,0.887628552
14350,0.794156424,0.884235195
14400,0.796153140,0.881359648
14450,0.790005733,0.882293512
14500,0.788052569,0.881515692
14550,0.776553001,0.870188560
14600,0.787719832,0.875461744
14650,0.793386767,0.886498282
14700,0.777254011,0.872123684
14750,0.785497432,0.879666274
14800,0.784096276,0.879619991
14850,0.780693879,0.875849237
14900,0.780544817,0.875063836
14950,0.790328752,0.880407047
15000,0.791104708,0.886758481
15050,0.788916074,0.896279775
15100,0.775449969,0.869187274
15150,0.780480806,0.874277238
15200,0.793814901,0.889532808
15250,0.785695520,0.881799188
15300,0.821895569,0.889612168
15350,0.792126461,0.889990850
15400,0.788719135,0.887286382
15450,0.781750441,0.872923851
15500,0.799109943,0.883728035
15550,0.782138543,0.879191296
15600,0.779558364,0.879529897
15650,0.783887466,0.884994407
15700,0.775511905,0.874501571
15750,0.788796209,0.888173662
15800,0.774432797,0.874703247
15850,0.790052314,0.882232029
15900,0.761083704,0.859758061
15950,0.774969470,0.876506042
16000,0.779333945,0.877333637
16050,0.800674015,0.902731054
16100,0.775883293,0.878526723
16150,0.788286446,0.882019399
16200,0.770221322,0.871709734
16250,0.785543015,0.889791360
16300,0.798351548,0.907888494
16350,0.798178728,0.908070322
16400,0.778161308,0.872853181
16450,0.796047169,0.897438901
16500,0.795516850,0.898766161
16550,0.796573713,0.893433467
16600,0.766951126,0.871994954
16650,0.763519918,0.863422190
16700,0.779328782,0.879330654
16750,0.787487412,0.897545123
16800,0.802887894,0.904302694
16850,0.779255644,0.884165541
16900,0.779948081,0.883382643
16950,0.801562528,0.905983965
17000,0.770078475,0.876024957
17050,0.778276086,0.879222929
17100,0.781887585,0.877538973
17150,0.807209665,0.913967067
17200,0.774644239,0.895243509
17250,0.776747345,0.885014891
17300,0.790041607,0.898642283
17350,0.778040367,0.886706966
17400,0.762802324,0.870274803
17450,0.810670951,0.888907710
17500,0.786197910,0.898284206
17550,0.765750937,0.868120186
17600,0.763651734,0.870054846
17650,0.773254039,0.882882836
17700,0.766736296,0.875618306
17750,0.775664382,0.883270674
17800,0.748758973,0.854684294
17850,0.782768090,0.892447789
17900,0.810433396,0.895419189
17950,0.786345215,0.896548124
18000,0.778087622,0.888143307
18050,0.782853130,0.884590033
18100,0.810547453,0.913714331
18150,0.773317571,0.893687125
18200,0.778560594,0.888333157
18250,0.771110883,0.878742566
18300,0.772657291,0.882985310
18350,0.776092108,0.889266188
18400,0.768158505,0.875976035
18450,0.775498517,0.882154651
18500,0.781184997,0.888229276
18550,0.772752604,0.889039656
18600,0.786641378,0.886048634
18650,0.787472356,0.900818039
18700,0.766020125,0.878387516
18750,0.786574905,0.893875068
18800,0.773430368,0.886472186
18850,0.770941640,0.882339383
18900,0.778222630,0.887368450
18950,0.765853499,0.880761539
19000,0.767622860,0.881438406
19050,0.780465862,0.895700357
19100,0.766358235,0.883346596
19150,0.795529689,0.912735190
19200,0.777659426,0.897262464
19250,0.758378809,0.870575433
19300,0.796932275,0.913227732
19350,0.755957629,0.872655179
19400,0.769058367,0.909879109
19450,0.777448300,0.895332876
19500,0.800537578,0.911517314
19550,0.776247272,0.895003626
19600,0.782113024,0.895143339
19650,0.781754692,0.901037295
19700,0.782615388,0.900626028
19750,0.786422243,0.908681204
19800,0.757597034,0.876682942
19850,0.779981337,0.900326095
19900,0.770471487,0.890977774
19950,0.768289914,0.886408498
20000,0.778154250,0.895279642
20050,0.765329576,0.885934687
20100,0.772642597,0.895382269
20150,0.765729644,0.886898675
20200,0.756379842,0.889111697
20250,0.765453465,0.889300831
20300,0.774178418,0.898121270
20350,0.755980703,0.878160211
20400,0.760516759,0.881099518
20450,0.785533807,0.902409455
20500,0.780082773,0.897433828
20550,0.783183144,0.899261342
20600,0.763327100,0.882371404
20650,0.781575410,0.903889506
20700,0.779393282,0.904502179
20750,0.786778322,0.903392962
20800,0.757659258,0.880050423
20850,0.772869188,0.899779338
20900,0.796453760,0.919921623
20950,0.784483800,0.907171676
21000,0.780608868,0.906913136
21050,0.770921088,0.898255146
21100,0.777512382,0.903377425
21150,0.802573112,0.924817232
21200,0.769395434,0.896408700
21250,0.775063241,0.899853731
21300,0.785697348,0.911349363
21350,0.768519967,0.896067052
21400,0.779231895,0.905588258
21450,0.776887827,0.906551354
21500,0.764481290,0.894260033
21550,0.779182327,0.912691844
21600,0.766405373,0.897186249
21650,0.778968111,0.908909932
21700,0.781251057,0.902395828
21750,0.792517286,0.911415499
21800,0.779013449,0.909527892
21850,0.775415115,0.904772810
21900,0.778653835,0.903517162
21950,0.774514689,0.895417465
22000,0.790952715,0.909321341
22050,0.775485632,0.906290647
22100,0.769416864,0.902103658
22150,0.770024856,0.901823839
22200,0.761178484,0.893154552
22250,0.772456457,0.909442415
22300,0.772910211,0.905938301
22350,0.782854980,0.915749257
22400,0.778872257,0.891716546
22450,0.769996282,0.911347147
22500,0.769420843,0.899353247
22550,0.763897007,0.895533746
22600,0.777805605,0.903383412
22650,0.766225581,0.900340621
22700,0.775527219,0.911104420
22750,0.771193707,0.913292909
22800,0.752476967,0.882356799
22850,0.765278357,0.902842957
22900,0.761825802,0.896803560
22950,0.749305278,0.882284433
23000,0.778863984,0.916567462
23050,0.777210522,0.915434587
23100,0.815359920,0.916689425
23150,0.773096161,0.915981250
23200,0.767976322,0.899177411
23250,0.750120461,0.881412208
23300,0.764491498,0.909824848
23350,0.782591327,0.907825633
23400,0.788357859,0.924230104
23450,0.781854218,0.897704368
23500,0.786198592,0.911155855
23550,0.757801263,0.897810428
23600,0.758318987,0.900716927
23650,0.759859880,0.900858422
23700,0.761850698,0.900059326
23750,0.765715453,0.906049463
23800,0.751754178,0.894082678
23850,0.758450227,0.901644724
23900,0.755645666,0.898746166
23950,0.760290214,0.904397079
24000,0.767068154,0.908862478
24050,0.754209687,0.897302856
24100,0.760949382,0.897314021
24150,0.748503671,0.893465743
24200,0.765938343,0.913691522
24250,0.769142972,0.914183007
24300,0.788311726,0.931770748
24350,0.774910479,0.919805377
24400,0.765633322,0.912181593
24450,0.762136313,0.909908208
24500,0.769571399,0.911957418
24550,0.766712990,0.908898261
24600,0.779794378,0.924539430
24650,0.753902380,0.897504334
24700,0.754019661,0.900149448
24750,0.770397617,0.915505304
24800,0.765780488,0.914641479
24850,0.766383478,0.915191719
24900,0.761493391,0.910123116
24950,0.766526713,0.916775837
25000,0.755355885,0.907610287
25050,0.822091067,0.932466829
25100,0.768640593,0.918566600
25150,0.800593395,0.934716899
25200,0.778623436,0.934070860
25250,0.784854816,0.929309235
25300,0.772965758,0.921754985
25350,0.781378908,0.925812228
25400,0.769710456,0.918586288
25450,0.746869771,0.899271397
25500,0.751353050,0.901417400
25550,0.776127247,0.929232863
25600,0.774731932,0.927571056
25650,0.753055545,0.907002124
25700,0.768828373,0.923309188
25750,0.755772712,0.934544685
25800,0.745583435,0.895655414
25850,0.776564874,0.927000799
25900,0.768495220,0.922489006
25950,0.755249533,0.910926672
26000,0.770173750,0.926576397
26050,0.748064738,0.903954965
26100,0.767440491,0.924579852
26150,0.751152268,0.903637281
26200,0.775050446,0.933038756
26250,0.747976120,0.902928944
26300,0.754432990,0.913413956
26350,0.769858553,0.922728612
26400,0.747026351,0.906679180
26450,0.744100570,0.900674700
26500,0.771980422,0.935627716
26550,0.780543626,0.943258287
26600,0.767871998,0.970833740
26650,0.769917521,0.930280718
26700,0.768339094,0.943604705
26750,0.760500287,0.919369136
26800,0.765992831,0.920088183
26850,0.770172253,0.928546503
26900,0.768186772,0.932504261
26950,0.764528456,0.922922077
27000,0.783287868,0.926801428
27050,0.773981396,0.933362428
27100,0.752696453,0.916237592
27150,0.756298354,0.918679884
27200,0.757411025,0.918972097
27250,0.749571782,0.922693354
27300,0.762732294,0.926748362
27350,0.757440910,0.918599472
27400,0.743893320,0.908580238
27450,0.747958085,0.911556623
27500,0.756715190,0.922261369
27550,0.777681927,0.942681829
27600,0.757809975,0.918843904
27650,0.754662105,0.919572541
27700,0.766231734,0.923935789
27750,0.750517338,0.909830301
27800,0.770435218,0.929614727
27850,0.769324279,0.933078683
27900,0.748906871,0.906374475
27950,0.775801999,0.944539470
28000,0.767223713,0.933619854
28050,0.754367148,0.922580575
28100,0.738326539,0.906322707
28150,0.759539180,0.925818913
28200,0.768122463,0.935629635
28250,0.755245776,0.920425506
28300,0.763663356,0.931547169
28350,0.755190001,0.921870754
28400,0.758381036,0.925019172
28450,0.781345222,0.945979271
28500,0.754106309,0.920187737
28550,0.752682760,0.921923175
28600,0.758142342,0.924739112
28650,0.755426482,0.925525502
28700,0.757787500,0.924124275
28750,0.743942219,0.917172688
28800,0.747408936,0.917820105
28850,0.750863820,0.917427509
28900,0.777995904,0.940974851
28950,0.763490091,0.910489033
29000,0.789028641,0.966799911
29050,0.774687183,0.942112756
29100,0.782602300,0.949586619
29150,0.732056955,0.906737009
29200,0.754939394,0.927152651
29250,0.750260568,0.924901581
29300,0.738634530,0.910684529
29350,0.763692848,0.939337246
29400,0.757505161,0.930275423
29450,0.754517124,0.928796993
29500,0.759918470,0.927252312
29550,0.763835021,0.934372969
29600,0.751151375,0.919151954
29650,0.768617167,0.946648075
29700,0.752103928,0.919573489
29750,0.765418406,0.937449630
29800,0.769671023,0.950337410
29850,0.783619824,0.971271459
29900,0.757978419,0.935944358
29950,0.762036592,0.940049678
30000,0.748084332,0.924863840
30050,0.757516408,0.936010921
30100,0.749773938,0.924638409
30150,0.777490489,0.953372590
30200,0.772088510,0.945884866
30250,0.751593285,0.928424590
30300,0.752337661,0.933094349
30350,0.765758240,0.924304390
30400,0.747536643,0.927679224
30450,0.735376959,0.914870148
30500,0.731298204,0.910616990
30550,0.756114265,0.937618276
30600,0.770374988,0.952194606
30650,0.784270828,0.962187176
30700,0.750337139,0.934035793
30750,0.769535289,0.963575707
30800,0.750543669,0.934763447
30850,0.785114598,0.952591193
30900,0.753163927,0.937997573
30950,0.770423751,0.942536455
31000,0.745759463,0.932632541
31050,0.754233020,0.930823284
31100,0.736366561,0.918718269
31150,0.762829280,0.940891600
31200,0.747669549,0.924181671
31250,0.781266329,0.946935592
31300,0.773438634,0.962984444
31350,0.754006962,0.944706897
31400,0.749788119,0.935135437
31450,0.747309057,0.931656746
31500,0.744413691,0.930223065
31550,0.757422658,0.939617308
31600,0.736316469,0.920753088
31650,0.763628339,0.945485806
31700,0.771282912,0.970186055
31750,0.748712197,0.936866597
31800,0.766166792,0.955533371
31850,0.744241584,0.930241872
31900,0.795180382,0.964502634
31950,0.749991984,0.938932568
32000,0.766371509,0.954220911
32050,0.751934140,0.939176052
32100,0.760115648,0.948462272
32150,0.768712746,0.952953624
32200,0.748223635,0.938750598
32250,0.742970731,0.930921700
32300,0.763417682,0.949948331
32350,0.748297613,0.935774546
32400,0.763852204,0.948560859
32450,0.756076676,0.933505518
32500,0.754689806,0.954244905
32550,0.756461853,0.946471983
32600,0.743785593,0.934332701
32650,0.787671608,0.974116904
32700,0.755262803,0.943506669
32750,0.741441987,0.921874664
32800,0.750835202,0.942707382
32850,0.757295049,0.943388320
32900,0.748199362,0.934320349
32950,0.750354926,0.941264789
33000,0.764788236,0.951225784
33050,0.763104021,0.971226214
33100,0.773988537,0.974224500
33150,0.751730397,0.945001558
33200,0.748297663,0.941806288
33250,0.764761416,0.955170540
33300,0.745525259,0.934100527
33350,0.764531744,0.953118515
33400,0.748451157,0.922892018
33450,0.745325529,0.927377784
33500,0.747779715,0.943074096
33550,0.752247237,0.947356425
33600,0.769407203,0.956090500
33650,0.759930847,0.956937550
33700,0.762439429,0.957994699
33750,0.758483761,0.949793570
33800,0.758783840,0.946198784
33850,0.774269885,0.958679086
33900,0.742739077,0.938518877
33950,0.737652169,0.935506568
34000,0.737769727,0.933916036
34050,0.736509938,0.932085295
34100,0.760511441,0.948943180
34150,0.765088206,0.966225689
34200,0.770415861,0.961425979
34250,0.748044325,0.952852322
34300,0.772367780,0.988570456
34350,0.746968995,0.944976579
34400,0.767005818,0.961644190
34450,0.763661074,0.952747571
34500,0.752286141,0.946949606
34550,0.739265601,0.937937121
34600,0.757238010,0.935690859
34650,0.755647042,0.953584590
34700,0.788412693,0.947219375
34750,0.742545682,0.942913073
34800,0.749773510,0.949184127
34850,0.744789941,0.945964557
34900,0.747235778,0.947849336
34950,0.753176249,0.954199053
35000,0.743608570,0.940215206
35050,0.751778678,0.955890552
35100,0.762363334,0.952838977
35150,0.778011882,0.970164084
35200,0.769719099,0.973854100
35250,0.761152198,0.964826932
35300,0.760771298,0.952036822
35350,0.753099654,0.957120869
35400,0.755194769,0.958638595
35450,0.760133111,0.960684740
35500,0.730391899,0.929737607
35550,0.776982868,0.969481254
35600,0.782167552,0.985575198
35650,0.759454691,0.956242406
35700,0.757413505,0.954677938
35750,0.795511532,1.013802397
35800,0.735307895,0.937634550
35850,0.770512216,0.974192910
35900,0.754079055,0.951238882
35950,0.766775096,0.956989134
36000,0.776321583,0.973881655
36050,0.747786598,0.953669565
36100,0.737561000,0.939979507
36150,0.761097996,0.960546700
36200,0.749669268,0.954504206
36250,0.763113772,1.053403890
36300,0.754098880,0.956685352
36350,0.742394145,0.946565028
36400,0.757671810,0.954040683
36450,0.777286638,0.989632596
36500,0.769927844,1.004791125
36550,0.740550145,0.947147354
36600,0.745140908,0.950432657
36650,0.764262665,0.965946246
36700,0.759361940,0.968582886
36750,0.760153896,0.962771124
36800,0.768317091,0.975903975
36850,0.743157200,0.951865487
36900,0.746805802,0.951591149
36950,0.755743123,0.958910502
37000,0.746326548,0.952733141
37050,0.753044922,0.954716523
37100,0.790088159,0.990067166
37150,0.756718155,0.979748782
37200,0.757543867,0.967437809
37250,0.742752242,0.951264846
37300,0.744289739,0.940639301
37350,0.751193454,0.960125556
37400,0.736879021,0.949590534
37450,0.759797109,0.970999373
37500,0.751453565,0.958975599
37550,0.765521351,0.986081604
37600,0.735299955,0.946618925
37650,0.757786803,0.964409046
37700,0.741327081,0.949954365
37750,0.747773984,0.979639390
37800,0.752045210,0.963679071
37850,0.753466516,0.964219600
37900,0.748289556,0.956855030
37950,0.737110976,0.949927155
38000,0.740002049,0.950954450
38050,0.734681454,0.936051157
38100,0.737263898,0.954927841
38150,0.739850316,0.954570148
38200,0.720442478,0.933731918
38250,0.753343614,0.963470312
38300,0.729101476,0.933618364
38350,0.787415098,0.986580323
38400,0.731152023,0.944118763
38450,0.757234429,0.967191015
38500,0.770818193,0.979135592
38550,0.753250865,0.960898188
38600,0.747086693,0.961412777
38650,0.730262833,0.945061105
38700,0.744472960,0.949887434
38750,0.761778322,0.969896820
38800,0.764255703,0.982535303
38850,0.758089631,0.962797909
38900,0.745652325,0.960329778
38950,0.733944395,0.944994012
39000,0.749962750,0.957040611
39050,0.785791874,0.988881589
39100,0.747490467,0.962482394
39150,0.744310985,0.952504526
39200,0.743907969,0.953666191
39250,0.749683800,0.966659131
39300,0.744118801,0.955173007
39350,0.758056826,0.966282613
39400,0.764040669,0.963688692
39450,0.737574563,0.956517622
39500,0.754838821,0.972918448
39550,0.759430867,0.973860364
39600,0.750258754,0.956617484
39650,0.748111827,0.956540984
39700,0.770999649,0.994204440
39750,0.802125379,0.988018438
39800,0.741456200,0.960558761
39850,0.744435276,0.960023667
39900,0.752758767,0.968130734
39950,0.784672467,0.998793332
40000,0.756114112,0.975012706
40050,0.745927373,0.961429218
40100,0.740234136,0.952265083
40150,0.756544449,0.978182711
40200,0.761883356,0.982790210
40250,0.746074585,0.980117289
40300,0.754958793,0.974063142
40350,0.767306975,0.981158427
40400,0.739106587,0.951790324
40450,0.743430036,0.969970005
40500,0.764205916,0.979780062
40550,0.749159736,0.971308751
40600,0.742678810,0.960086931
40650,0.738727206,0.953090483
40700,0.751141133,0.983420970
40750,0.748018379,0.971635754
40800,0.749524840,0.966379293
40850,0.744463391,0.960544593
40900,0.772628542,0.991761502
40950,0.752321077,0.983983529
41000,0.750459610,0.971400140
41050,0.749857353,0.966702151
41100,0.746329980,0.962758498
41150,0.748553647,0.971047713
41200,0.752855715,0.969716128
41250,0.759132656,0.981266233
41300,0.717496667,0.943698619
41350,0.740948932,0.956399279
41400,0.731015457,0.950301422
41450,0.750911404,0.967466165
41500,0.741099650,0.974827046
41550,0.760692906,0.986473572
41600,0.745711761,0.970738488
41650,0.745023220,0.971038489
41700,0.754825884,0.973807746
41750,0.745634685,0.966594706
41800,0.738666187,0.958993863
41850,0.760762468,0.969709888
41900,0.752720403,0.981822835
41950,0.747634400,0.976007391
42000,0.755073606,0.976853072
42050,0.746264861,0.974867032
42100,0.745087344,0.976952452
42150,0.754259523,0.980619605
42200,0.749355021,0.966450277
42250,0.754023756,0.978812005
42300,0.732598395,0.966084869
42350,0.803230291,1.039386278
42400,0.753576551,0.985244666
42450,0.742167784,0.961663974
42500,0.811287491,1.034290461
42550,0.741457447,0.972370729
42600,0.751856585,0.977106829
42650,0.743419314,0.971386755
42700,0.756813958,0.986063912
42750,0.740983855,0.974561405
42800,0.733850699,0.959540587
42850,0.744486298,0.957213844
42900,0.739051427,0.971195008
42950,0.730304265,0.961826349
43000,0.743179805,0.968247480
43050,0.761223277,0.988175770
43100,0.774590870,0.989590605
43150,0.750348392,0.984597924
43200,0.762449838,0.988603391
43250,0.747723766,0.975660630
43300,0.735525510,0.972914121
43350,0.752597933,0.980943029
43400,0.747586294,0.975772245
43450,0.775754438,0.994536326
43500,0.749840492,0.986104662
43550,0.756218702,0.985574872
43600,0.747925795,0.978867151
43650,0.785459117,0.987792746
43700,0.748263629,0.983673067
43750,0.727656724,0.957282843
43800,0.753085595,0.980666500
43850,0.743178789,0.972993616
43900,0.758839685,1.001498598
43950,0.754929669,0.990332193
44000,0.791548858,1.012591133
44050,0.755316997,0.993190253
44100,0.750859262,0.985115291
44150,0.768572126,0.998096917
44200,0.775727947,1.009938259
44250,0.746134542,0.974489950
44300,0.754472048,0.990912945
44350,0.746486945,0.978425784
44400,0.754571671,0.984019691
44450,0.746462312,0.988671329
44500,0.728635337,0.965664711
44550,0.756901592,0.984281808
44600,0.761187917,0.989556139
44650,0.729420837,0.968418713
44700,0.739685865,0.971950861
44750,0.751925119,0.984786579
44800,0.759038198,0.994505691
44850,0.763600475,1.002239770
44900,0.738578790,0.984233135
44950,0.747385952,0.988736364
45000,0.746442194,0.976168867
45050,0.759370560,1.007291371
45100,0.754548202,0.993247697
45150,0.747571583,0.996815617
45200,0.743597525,0.985544937
45250,0.737177305,0.970092468
45300,0.752797099,1.002565356
45350,0.746477876,0.979158971
45400,0.752172268,1.001423574
45450,0.778306735,1.010663104
45500,0.738231770,0.983253590
45550,0.753829187,1.036600000
45600,0.730087529,0.976222942
45650,0.730732005,0.974154870
45700,0.747987351,0.990199527
45750,0.774189739,1.015721290
45800,0.739521343,0.987105269
45850,0.725286698,0.965573108
45900,0.739832591,0.983738731
45950,0.742685611,0.992753262
46000,0.758279380,1.002392825
46050,0.748119199,0.986987733
46100,0.762983490,1.015363385
46150,0.740024561,0.986237103
46200,0.749203804,0.991753223
46250,0.734425043,0.975349163
46300,0.754011137,0.996269149
46350,0.791367190,1.036782997
46400,0.755065405,1.005100691
46450,0.757512632,1.000037613
46500,0.757678590,1.003096363
46550,0.736516548,0.989679528
46600,0.724405745,0.971043805
