49500,0.263305485
49550,0.263296753
49600,0.263297707
49650,0.263316780
49700,0.263287961
49750,0.263286173
49800,0.263299197
49850,0.263312221
49900,0.263322830
49950,0.263300955
50000,0.263297409
50050,0.263296604
50100,0.263292640
50150,0.263304770
50200,0.263289094
50250,0.263309151
50300,0.263309211
50350,0.263299763
50400,0.263296515
50450,0.263284862
50500,0.263308823
50550,0.263307333
50600,0.263343006
50650,0.263285458
50700,0.263284236
50750,0.263303399
50800,0.263294995
50850,0.263285965
50900,0.263308883
50950,0.263296634
51000,0.263294607
51050,0.263292730
51100,0.263293087
51150,0.263315260
51200,0.263300955
51250,0.263316065
51300,0.263294190
51350,0.263302237
51400,0.263288856
51450,0.263299495
51500,0.263327688
51550,0.263292372
51600,0.263283730
51650,0.263304383
51700,0.263292074
51750,0.263310134
51800,0.263297349
51850,0.263317853
51900,0.263336778
51950,0.263293803
52000,0.263296366
52050,0.263292730
52100,0.263303548
52150,0.263296932
52200,0.263292253
52250,0.263306379
52300,0.263310283
52350,0.263291210
52400,0.263300717
52450,0.263295650
52500,0.263308853
52550,0.263303697
52600,0.263304323
52650,0.263298839
52700,0.263303846
52750,0.263312191
52800,0.263314188
52850,0.263296634
52900,0.263292849
52950,0.263284445
53000,0.263297439
53050,0.263292998
53100,0.263305515
53150,0.263288617
53200,0.263316065
53250,0.263288677
53300,0.263307035
53350,0.263299078
53400,0.263301611
53450,0.263303757
53500,0.263286859
53550,0.263299197
53600,0.263280481
53650,0.263277829
53700,0.263313442
53750,0.263307482
53800,0.263287395
53850,0.263305247
53900,0.263313800
53950,0.263284653
54000,0.263288558
54050,0.263288587
54100,0.263287723
54150,0.263313323
54200,0.263281733
54250,0.263294786
54300,0.263295770
54350,0.263328254
54400,0.263305634
54450,0.263295650
54500,0.263295829
54550,0.263290018
54600,0.263313890
54650,0.263309509
54700,0.263311923
54750,0.263321340
54800,0.263280630
54850,0.263301998
54900,0.263287693
54950,0.263282120
55000,0.263300687
55050,0.263293713
55100,0.263305068
55150,0.263285369
55200,0.263315558
55250,0.263303369
55300,0.263295531
55350,0.263287961
55400,0.263290435
55450,0.263293773
55500,0.263288081
55550,0.263304830
55600,0.263301671
55650,0.263290495
55700,0.263294041
55750,0.263298482
55800,0.263273746
55850,0.263291210
55900,0.263296038
55950,0.263295114
56000,0.263304055
56050,0.263299197
56100,0.263290018
56150,0.263321668
56200,0.263320297
56250,0.263299257
56300,0.263306469
56350,0.263294309
56400,0.263301611
56450,0.263279438
56500,0.263304383
56550,0.263312697
56600,0.263291836
56650,0.263301522
56700,0.263312817
56750,0.263306499
56800,0.263302833
56850,0.263290286
56900,0.263304532
56950,0.263303787
57000,0.263297498
57050,0.263280034
57100,0.263292611
57150,0.263293475
57200,0.263284445
57250,0.263296813
57300,0.263325363
57350,0.263279945
57400,0.263287038
57450,0.263293922
57500,0.263307840
57550,0.263281345
57600,0.263291121
57650,0.263289303
57700,0.263292044
57750,0.263278157
57800,0.263302922
57850,0.263281107
57900,0.263290614
57950,0.263291061
58000,0.263292760
58050,0.263294458
58100,0.263294905
58150,0.263305962
58200,0.263300687
58250,0.263291359
58300,0.263293386
58350,0.263288707
58400,0.263286471
58450,0.263303578
58500,0.263285369
58550,0.263279468
58600,0.263294131
58650,0.263287306
58700,0.263294011
58750,0.263285667
58800,0.263283819
58850,0.263282120
58900,0.263297081
58950,0.263293505
59000,0.263296574
59050,0.263285786
59100,0.263278872
59150,0.263302654
59200,0.263310045
59250,0.263299793
59300,0.263297319
59350,0.263307154
59400,0.263285995
59450,0.263299465
59500,0.263299912
59550,0.263291001
59600,0.263277799
59650,0.263285428
59700,0.263281643
59750,0.263295174
59800,0.263285667
59850,0.263286054
59900,0.263292611
59950,0.263276875
60000,0.263281345
60050,0.263276875
60100,0.263281316
60150,0.263279706
60200,0.263299108
60250,0.263313740
60300,0.263283283
60350,0.263306171
60400,0.263325870
60450,0.263284028
60500,0.263306797
60550,0.263276130
60600,0.263293892
60650,0.263296753
60700,0.263285011
60750,0.263284653
60800,0.263285339
60850,0.263278216
60900,0.263290167
60950,0.263277292
61000,0.263295859
61050,0.263300389
61100,0.263333231
61150,0.263296694
61200,0.263291925
61250,0.263281405
61300,0.263292879
61350,0.263286561
61400,0.263293743
61450,0.263283700
61500,0.263281465
61550,0.263286322
61600,0.263291806
61650,0.263287634
61700,0.263289660
61750,0.263277709
61800,0.263298422
61850,0.263303578
61900,0.263313204
61950,0.263298810
62000,0.263276488
62050,0.263309270
62100,0.263301969
62150,0.263274103
62200,0.263284385
62250,0.263283432
62300,0.290385216
62350,0.265081167
62400,0.263478309
62450,0.263288409
62500,0.263287753
62550,0.263292909
62600,0.263281643
62650,0.263299197
62700,0.263303190
62750,0.263284802
62800,0.263288349
62850,0.263290465
62900,0.263305068
62950,0.263307989
63000,0.263288617
63050,0.263292611
63100,0.263295889
63150,0.263276219
63200,0.263282537
63250,0.263279349
63300,0.263283134
63350,0.263282597
63400,0.263297230
63450,0.263282061
63500,0.263303846
63550,0.263279796
63600,0.263288319
63650,0.263284802
63700,0.263304681
63750,0.263280839
63800,0.263294041
63850,0.263282150
63900,0.263291717
63950,0.263274908
64000,0.263285667
64050,0.263300270
64100,0.263291448
64150,0.263285995
64200,0.263277829
64250,0.263282180
64300,0.263290554
64350,0.263278127
64400,0.263291985
64450,0.263283938
64500,0.263292491
64550,0.263285160
64600,0.263297737
64650,0.263290763
64700,0.263285190
64750,0.263282508
64800,0.263285190
64850,0.263290644
64900,0.263287634
64950,0.263273686
65000,0.263282657
65050,0.263287604
65100,0.263283700
65150,0.263293236
65200,0.263276547
65250,0.263279855
65300,0.263275951
65350,0.263286650
65400,0.263280898
65450,0.263277233
65500,0.263294250
65550,0.263285160
65600,0.263282716
65650,0.263289362
65700,0.263282329
65750,0.263287395
65800,0.263277590
65850,0.263280243
65900,0.263293684
65950,0.263292044
66000,0.263281286
66050,0.263277888
66100,0.263282448
66150,0.263280213
66200,0.263286650
66250,0.263275266
66300,0.263288081
66350,0.263285220
66400,0.263278544
66450,0.263287663
66500,0.263299853
66550,0.263290673
66600,0.263287187
66650,0.263275266
66700,0.263279617
66750,0.263284743
66800,0.263274074
66850,0.263285816
66900,0.263286948
66950,0.263274968
67000,0.263292044
67050,0.263279527
67100,0.263294935
67150,0.263266593
67200,0.263283134
67250,0.263290018
67300,0.263277799
67350,0.263289660
67400,0.263275295
67450,0.263266921
67500,0.263307005
67550,0.263272285
67600,0.263277173
67650,0.263283640
67700,0.263299406
67750,0.263273478
67800,0.263282567
67850,0.263273954
67900,0.263300955
67950,0.263271213
68000,0.263282478
68050,0.263288945
68100,0.263270408
68150,0.263272315
68200,0.263292700
68250,0.263294697
68300,0.263310671
68350,0.263287723
68400,0.263277799
68450,0.263288140
68500,0.263268828
68550,0.263283968
68600,0.263302535
68650,0.263284951
68700,0.263275474
68750,0.263269335
68800,0.263288319
68850,0.263286293
68900,0.263280779
68950,0.263279319
69000,0.263274729
69050,0.263284475
69100,0.263277769
69150,0.263281763
69200,0.263278812
69250,0.263293922
69300,0.263284624
69350,0.263277024
69400,0.263272285
69450,0.263288736
69500,0.263271451
69550,0.263290554
69600,0.263286591
69650,0.263280660
69700,0.263279319
69750,0.263284177
69800,0.263283700
69850,0.263278008
69900,0.263274670
69950,0.263272703
69999,0.263286769
70000,0.263276577
70050,0.263274282
70100,0.263275146
70150,0.263284177
70200,0.263277858
70250,0.263277680
70300,0.263294399
70350,0.263271481
70400,0.263287008
70450,0.263274699
70500,0.263278782
70550,0.263267070
70600,0.263276041
70650,0.263288349
70700,0.263283044
70750,0.263277262
70800,0.263278246
70850,0.263282061
70900,0.263277382
70950,0.263278484
71000,0.263275623
71050,0.263282835
71100,0.263277084
71150,0.263265878
71200,0.263278723
71250,0.263291717
71300,0.263286322
71350,0.263276577
71400,0.263275534
71450,0.263287991
71500,0.263285607
71550,0.263272911
71600,0.263292342
71650,0.263295978
71700,0.263277084
71750,0.263295233
71800,0.263273925
71850,0.263264388
71900,0.263286173
71950,0.263288945
72000,0.263273805
72050,0.263287157
72100,0.263277411
72150,0.263272434
72200,0.263265073
72250,0.263303757
72300,0.263282478
72350,0.263280779
72400,0.263276339
72450,0.263264120
72500,0.263294488
72550,0.263281733
72600,0.263281554
72650,0.263271868
72700,0.263290763
72750,0.263280123
72800,0.263284117
72850,0.263294935
72900,0.263279855
72950,0.263276249
73000,0.263276309
73050,0.263294727
73100,0.263284236
73150,0.263281971
73200,0.263274431
73250,0.263272524
73300,0.263264805
73350,0.263284445
73400,0.263280630
73450,0.263289481
73500,0.263281941
73550,0.263263702
73600,0.263278335
73650,0.263275802
73700,0.263273597
73750,0.263287187
73800,0.263277233
73850,0.263276368
73900,0.263286382
73950,0.263272583
74000,0.263283968
74050,0.263275474
74100,0.263276964
74150,0.263274491
74200,0.263287097
74250,0.263276309
74300,0.263279498
74350,0.263263792
74400,0.263277143
74450,0.263299316
74500,0.263278574
74550,0.263269007
74600,0.263280421
74650,0.263276249
74700,0.263282835
74750,0.263276845
74800,0.263270795
74850,0.263268322
74900,0.263283074
74950,0.263273239
75000,0.263274163
75050,0.263273686
75100,0.263280600
75150,0.263301283
75200,0.263281047
75250,0.263272762
75300,0.263269007
75350,0.263268441
75400,0.263280302
75450,0.263264507
75500,0.263284802
75550,0.263290912
75600,0.263273507
75650,0.263282418
75700,0.263285130
75750,0.263276428
75800,0.263286799
75850,0.263290793
75900,0.263277203
75950,0.263289601
76000,0.263275385
76050,0.263274848
76100,0.263279051
76150,0.263269514
76200,0.263278991
76250,0.263275295
76300,0.263292730
76350,0.263281405
76400,0.263284981
76450,0.263280541
76500,0.263265759
76550,0.263284892
76600,0.263289154
76650,0.263272166
76700,0.263278186
76750,0.263290226
76800,0.263274550
76850,0.263278067
76900,0.263277590
76950,0.263287514
77000,0.263268203
77050,0.263271511
77100,0.263276607
77150,0.263266057
77200,0.263273418
77250,0.263269573
77300,0.263270080
77350,0.263270199
77400,0.263279587
77450,0.263275415
77500,0.263273686
77550,0.263283342
77600,0.263266146
77650,0.263276368
77700,0.263270199
77750,0.263272673
77800,0.263280898
77850,0.263271242
77900,0.263267577
77950,0.263283938
78000,0.270154446
78050,0.263852686
78100,0.263341367
78150,0.263271540
78200,0.263277084
78250,0.263280958
