step,train_loss,val_loss
4000,0.957965607,0.977560456
4050,0.968699338,0.989137354
4100,0.949302251,0.968751962
4150,0.957954091,0.978965086
4200,0.941302568,0.963349730
4250,0.957509294,0.980886296
4300,0.953070652,0.975171816
4350,0.959812780,0.983629604
4400,0.966597212,0.990018321
4450,0.933862360,0.958751591
4500,0.943912243,0.968648707
4550,0.952076802,0.977097818
4600,0.967130059,0.992896194
4650,0.930084592,0.956571168
4700,0.926219754,0.952830665
4750,0.948330332,0.976493586
4800,0.934913637,0.962073328
4850,0.956200072,0.982778856
4900,0.930079458,0.959627388
4950,0.937242924,0.965760945
5000,0.928003281,0.955956906
5050,0.942058284,0.970874984
5100,0.930991207,0.959943806
5150,0.946362168,0.975903780
5200,0.938927127,0.969266785
5250,0.926976871,0.956724834
5300,0.911643236,0.941378026
5350,0.931517676,0.963093535
5400,0.915463310,0.947519344
5450,0.923456868,0.955933233
5500,0.914557370,0.948239597
5550,0.927575457,0.959775377
5600,0.924175567,0.960956282
5650,0.889214484,0.924187152
5700,0.923719521,0.959150370
5750,0.926420973,0.962050603
5800,0.912542259,0.948451733
5850,0.897695578,0.929923034
5900,0.915681152,0.951949446
5950,0.898205061,0.934856553
6000,0.912514363,0.950361941
6050,0.928132221,0.965238080
6100,0.906291237,0.943216910
6150,0.901876616,0.938747572
6200,0.911021293,0.949987413
6250,0.926821240,0.966515489
6300,0.897652664,0.937645116
6350,0.918749247,0.955699776
6400,0.907424531,0.947091303
6450,0.909583695,0.947017259
6500,0.899017793,0.939389270
6550,0.879170603,0.919690973
6600,0.892025728,0.935501296
6650,0.900040109,0.943714160
6700,0.904893190,0.947369606
6750,0.899180415,0.940032783
6800,0.885984107,0.927412434
6850,0.893284645,0.934914734
6900,0.883291743,0.925290666
6950,0.884804558,0.927697729
7000,0.899588258,0.942094118
7050,0.888166463,0.930270945
7100,0.888513269,0.930880966
7150,0.896543334,0.940733323
7200,0.897510740,0.941198858
7250,0.893049031,0.937463372
7300,0.900001724,0.946778675
7350,0.883895917,0.931810601
7400,0.883676734,0.928408709
7450,0.880331025,0.926218674
7500,0.865852319,0.910257899
7550,0.886034834,0.927209067
7600,0.905038808,0.949453388
7650,0.896562949,0.942990258
7700,0.887206288,0.929057511
7750,0.890981461,0.937692191
7800,0.868955528,0.916850543
7850,0.890561732,0.938809129
7900,0.875434266,0.923543082
7950,0.872852297,0.922342212
8000,0.880579585,0.935955698
8050,0.866502834,0.915150833
8100,0.883127280,0.936259516
8150,0.876900351,0.927270806
8200,0.870471563,0.921849455
8250,0.871640271,0.920483894
8300,0.859954160,0.909826738
8350,0.855124070,0.903844013
8400,0.868385700,0.919867483
8450,0.869089352,0.919305192
8500,0.862207473,0.913928092
8550,0.865313998,0.917919150
8600,0.862665806,0.915274475
8650,0.865005710,0.917465844
8700,0.849893115,0.902746401
8750,0.858266438,0.908505465
8800,0.882405943,0.934900290
8850,0.870036340,0.923031843
8900,0.864982630,0.913183774
8950,0.868078908,0.922675392
9000,0.860337502,0.914844102
9050,0.869187665,0.922233653
9100,0.865820871,0.919987546
9150,0.871967632,0.927822310
9200,0.856801216,0.911836986
9250,0.885637972,0.942194018
9300,0.885973322,0.943398642
9350,0.847167738,0.905791827
9400,0.861393379,0.919276403
9450,0.872547898,0.928054426
9500,0.845684463,0.904056961
9550,0.857194468,0.915447875
9600,0.843379544,0.902301894
9650,0.860892362,0.921328492
9700,0.863749411,0.925308313
9750,0.876485394,0.936765300
9800,0.844172904,0.899058470
9850,0.875441078,0.936014895
9900,0.865675130,0.926106610
9950,0.875250762,0.936598842
10000,0.851636953,0.912722237
10050,0.846813700,0.909369431
10100,0.844081524,0.906427089
10150,0.850947819,0.912498556
10200,0.833111974,0.895548316
10250,0.836887108,0.900545285
10300,0.859541610,0.919436648
10350,0.866254976,0.929881742
10400,0.858196026,0.924206203
10450,0.850892046,0.919994811
10500,0.845231829,0.911763606
10550,0.839282253,0.904769399
10600,0.856725648,0.915300920
10650,0.849309850,0.911833096
10700,0.844873650,0.911326630
10750,0.855073976,0.922377872
10800,0.848893420,0.915796475
10850,0.841430255,0.908584066
10900,0.851521789,0.916258156
10950,0.843086055,0.902473977
11000,0.853502147,0.921879880
11050,0.852108046,0.919702396
11100,0.845576938,0.912867423
11150,0.843325600,0.911802217
11200,0.833475822,0.904042715
11250,0.843412791,0.913493131
11300,0.837171848,0.911787029
11350,0.821870190,0.892313642
11400,0.852166131,0.921704009
11450,0.857332220,0.924654713
11500,0.834388703,0.907603353
11550,0.843187292,0.919255514
11600,0.843237290,0.914674768
11650,0.834389882,0.908900217
11700,0.838484918,0.914742862
11750,0.836362999,0.909962218
11800,0.861131721,0.930929714
11850,0.842163812,0.918211710
11900,0.849301543,0.932215895
11950,0.840299692,0.916745927
12000,0.834587282,0.913441545
12050,0.844866009,0.922771307
12100,0.847590721,0.925999796
12150,0.843777272,0.922539863
12200,0.834527490,0.911715207
12250,0.841583750,0.919296405
12300,0.826414787,0.905775033
12350,0.827002945,0.906944635
12400,0.828912825,0.908280761
12450,0.846699799,0.927420582
12500,0.837553694,0.915270164
12550,0.845671056,0.927006362
12600,0.856105609,0.915656848
12650,0.857837339,0.940783699
12700,0.828707826,0.910496187
12750,0.827085307,0.910418978
12800,0.834363310,0.910970358
12850,0.856628588,0.938827804
12900,0.820346592,0.903755186
12950,0.849560963,0.930559861
13000,0.848096383,0.906129730
13050,0.825059928,0.908760943
13100,0.838163169,0.921641560
13150,0.825983434,0.907237917
13200,0.848894016,0.929141775
13250,0.839229466,0.939868153
13300,0.834309456,0.921507535
13350,0.836122075,0.919060448
13400,0.832765241,0.922689219
13450,0.828086243,0.918801651
13500,0.837358173,0.925152716
13550,0.813659786,0.901323675
13600,0.823908651,0.907868648
13650,0.864149942,0.951951994
13700,0.837247844,0.922036226
13750,0.822072141,0.909218662
13800,0.840921331,0.928797710
13850,0.841722557,0.929995844
13900,0.819036970,0.902652989
13950,0.830887650,0.920097863
14000,0.845798976,0.936890191
14050,0.821530294,0.918607843
14100,0.822570081,0.910045381
14150,0.819749366,0.911970566
14200,0.825860482,0.926246565
14250,0.835211461,0.921259706
14300,0.831063104,0.924517227
14350,0.835674726,0.925753497
14400,0.818739797,0.903946305
14450,0.831398060,0.923685839
14500,0.816419595,0.909882718
14550,0.825486159,0.919121718
14600,0.851454496,0.939196408
14650,0.834921109,0.928032624
14700,0.829343859,0.924213532
14750,0.821434660,0.915603502
14800,0.819072997,0.914596712
14850,0.833259675,0.928415033
14900,0.808820353,0.903339372
14950,0.832176756,0.922255051
15000,0.833548398,0.929202171
15050,0.841415687,0.948779388
15100,0.829112869,0.922850174
15150,0.830620572,0.924417004
15200,0.809959635,0.905677542
15250,0.838823595,0.934927263
15300,0.856626018,0.924342617
15350,0.816704925,0.914569314
15400,0.842083736,0.940650983
15450,0.850660354,0.941833764
15500,0.850683728,0.935301820
15550,0.821383358,0.918436111
15600,0.821890036,0.921861569
15650,0.816242635,0.917349576
15700,0.822524547,0.921514213
15750,0.829659813,0.929037266
15800,0.830170853,0.930441303
15850,0.824346057,0.916525772
15900,0.831579070,0.930253427
15950,0.814005742,0.915542314
16000,0.803990649,0.901990341
16050,0.824076275,0.926133314
16100,0.822949650,0.925593080
16150,0.824046485,0.917779438
16200,0.814110700,0.915599112
16250,0.816629627,0.920877972
16300,0.840769371,0.950306317
16350,0.836151498,0.946043092
16400,0.828488266,0.923180139
16450,0.817424321,0.918816053
16500,0.835887911,0.939137222
16550,0.824038479,0.920898233
16600,0.811822199,0.916866027
16650,0.832436842,0.932339114
16700,0.816465756,0.916467628
16750,0.805615570,0.915673281
16800,0.822468506,0.923883306
16850,0.813046644,0.917956541
16900,0.822540015,0.925974577
16950,0.800953141,0.905374578
17000,0.817581421,0.923527903
17050,0.836539981,0.937486824
17100,0.839215594,0.934866982
17150,0.827005648,0.933763050
17200,0.821310588,0.941909858
17250,0.805695232,0.913962778
17300,0.835944134,0.944544810
17350,0.830431214,0.939097813
17400,0.813504292,0.920976771
17450,0.833770242,0.912007001
17500,0.820757494,0.932843790
17550,0.823584101,0.925953350
17600,0.799991724,0.906394836
17650,0.802500102,0.912128899
17700,0.802520351,0.911402361
17750,0.827959959,0.935566251
17800,0.809460918,0.915386239
17850,0.808025653,0.917705352
17900,0.839564073,0.924549866
17950,0.818795928,0.928998837
18000,0.817177427,0.927233112
18050,0.833933751,0.935670654
18100,0.843628605,0.946795483
18150,0.818205375,0.938574929
18200,0.809819396,0.919591959
18250,0.815294192,0.922925875
18300,0.819325870,0.929653889
18350,0.827980506,0.941154586
18400,0.814704610,0.922522140
18450,0.806987635,0.913643769
18500,0.817285413,0.924329692
18550,0.829878587,0.946165639
18600,0.811269535,0.910676791
18650,0.826205609,0.939551292
18700,0.814292338,0.926659729
18750,0.815909189,0.923209352
18800,0.823758343,0.936800161
18850,0.815510594,0.926908337
18900,0.811130755,0.920276575
18950,0.819835816,0.934743856
19000,0.787817118,0.901632664
19050,0.807409036,0.922643531
19100,0.827313373,0.944301734
19150,0.826276667,0.943482168
19200,0.808748686,0.928351724
19250,0.797872152,0.910068776
19300,0.807032385,0.923327842
19350,0.813959896,0.930657446
19400,0.853277536,0.994098278
19450,0.802762684,0.920647260
19500,0.843231717,0.954211453
19550,0.834860190,0.953616544
19600,0.815228686,0.928259001
19650,0.814197363,0.933479966
19700,0.795096437,0.913107077
19750,0.831699912,0.953958873
19800,0.823826000,0.942911908
19850,0.800635101,0.920979859
19900,0.814819353,0.935325640
19950,0.799572850,0.917691434
20000,0.813144096,0.930269488
20050,0.794032933,0.914638044
20100,0.809175834,0.931915506
20150,0.812642562,0.933811593
20200,0.797686098,0.930417953
20250,0.815390771,0.939238137
20300,0.811532565,0.935475417
20350,0.797246452,0.919425960
20400,0.802003611,0.922586370
20450,0.808977111,0.925852759
20500,0.832133782,0.949484837
20550,0.795164904,0.911243102
20600,0.811018318,0.930062622
20650,0.809451546,0.931765642
20700,0.790359910,0.915468807
20750,0.818700826,0.935315466
20800,0.799255050,0.921646215
20850,0.804347454,0.931257604
20900,0.817615888,0.941083751
20950,0.818870188,0.941558064
21000,0.794645692,0.920949960
21050,0.810717773,0.938051831
21100,0.799258370,0.925123413
21150,0.813931919,0.936176039
21200,0.819217872,0.946231138
21250,0.789099428,0.913889918
21300,0.826813035,0.952465050
21350,0.811248249,0.938795334
21400,0.800234564,0.926590927
21450,0.801097909,0.930761436
21500,0.824295485,0.954074228
21550,0.795970946,0.929480463
21600,0.807707840,0.938488716
21650,0.800624659,0.930566480
21700,0.825767640,0.946912411
21750,0.839103755,0.958001968
21800,0.805017278,0.935531721
21850,0.803240361,0.932598056
21900,0.814980859,0.939844186
21950,0.805847365,0.926750141
22000,0.814622745,0.932991371
22050,0.813374687,0.944179702
22100,0.810706317,0.943393111
22150,0.808716906,0.940515889
22200,0.801798205,0.933774273
22250,0.816696868,0.953682826
22300,0.809393729,0.942421819
22350,0.814623972,0.947518249
22400,0.833193112,0.946037401
22450,0.811901587,0.953252452
22500,0.804989946,0.934922350
22550,0.802499447,0.934136186
22600,0.818861924,0.944439731
22650,0.784607211,0.918722251
22700,0.817858972,0.953436173
22750,0.828339917,0.970439119
22800,0.796632034,0.926511866
22850,0.817479939,0.955044539
22900,0.817138873,0.952116631
22950,0.796942087,0.929921242
23000,0.783202438,0.920905916
23050,0.809291914,0.947515979
23100,0.850216289,0.951545794
23150,0.817336590,0.960221679
23200,0.815989233,0.947190322
23250,0.806660476,0.937952223
23300,0.806009767,0.951343117
23350,0.818500937,0.943735243
23400,0.804500360,0.940372605
23450,0.830557292,0.946407442
23500,0.796997456,0.921954719
23550,0.800192664,0.940201829
23600,0.799715597,0.942113537
23650,0.796770530,0.937769072
23700,0.801226704,0.939435332
23750,0.801085414,0.941419424
23800,0.812529258,0.954857758
23850,0.802128590,0.945323087
23900,0.797731542,0.940832042
23950,0.808477887,0.952584752
24000,0.807150338,0.948944662
24050,0.792716811,0.935809980
24100,0.804217908,0.940582547
24150,0.803414238,0.948376310
24200,0.794948540,0.942701719
24250,0.807089724,0.952129759
24300,0.806510023,0.949969045
24350,0.808798077,0.953692975
24400,0.783099517,0.929647788
24450,0.803558883,0.951330778
24500,0.804617083,0.947003102
24550,0.812673491,0.954858762
24600,0.797996191,0.942741243
24650,0.795899311,0.939501265
24700,0.810907539,0.957037326
24750,0.811505864,0.956613551
24800,0.799323019,0.948184010
24850,0.812450320,0.961258561
24900,0.828238429,0.976868154
24950,0.820511690,0.970760814
25000,0.805768606,0.958023008
25050,0.875324908,0.985700670
25100,0.796625664,0.946551671
25150,0.822230163,0.956353667
25200,0.793357289,0.948804713
25250,0.805546372,0.950000791
25300,0.814244968,0.963034195
25350,0.814819388,0.959252708
25400,0.809861109,0.958736941
25450,0.819872656,0.972274282
25500,0.806267365,0.956331715
25550,0.806838224,0.959943840
25600,0.805664460,0.958503584
25650,0.798955658,0.952902237
25700,0.820051246,0.974532061
25750,0.829206505,1.007978478
25800,0.812837103,0.962909082
25850,0.795114965,0.945550890
25900,0.797605604,0.951599390
25950,0.791769472,0.947446611
26000,0.801285418,0.957688065
26050,0.810551312,0.966441539
26100,0.778857147,0.935996508
26150,0.812722932,0.965207945
26200,0.803421344,0.961409654
26250,0.783406018,0.938358842
26300,0.802439614,0.961420580
26350,0.805125353,0.957995412
26400,0.806026321,0.965679150
26450,0.783195228,0.939769358
26500,0.784349138,0.947996432
26550,0.804901136,0.967615797
26600,0.818411143,1.021372885
26650,0.791387254,0.951750451
26700,0.801093749,0.976359360
26750,0.807167629,0.966036478
26800,0.789691525,0.943786877
26850,0.807951156,0.966325406
26900,0.792834070,0.957151559
26950,0.796754820,0.955148441
27000,0.798728765,0.942242325
27050,0.815621276,0.975002308
27100,0.799084387,0.962625526
27150,0.789172672,0.951554202
27200,0.803063168,0.964624240
27250,0.808364469,0.981486041
27300,0.802339045,0.966355113
27350,0.785594630,0.946753192
27400,0.818059169,0.982746087
27450,0.824573707,0.988172245
27500,0.793614525,0.959160704
27550,0.799995894,0.964995796
27600,0.806390993,0.967424922
27650,0.829379893,0.994290329
27700,0.796488547,0.954192602
27750,0.801634994,0.960947957
27800,0.825357680,0.984537189
27850,0.783209087,0.946963491
27900,0.799133098,0.956600702
27950,0.790265482,0.959002953
28000,0.806253379,0.972649520
28050,0.805746577,0.973960004
28100,0.794633270,0.962629438
28150,0.812941234,0.979220967
28200,0.786350225,0.953857397
28250,0.786420656,0.951600386
28300,0.781517455,0.949401268
28350,0.788644462,0.955325215
28400,0.796740098,0.963378234
28450,0.809110693,0.973744742
28500,0.806890673,0.972972101
28550,0.800574235,0.969814650
28600,0.796427030,0.963023800
28650,0.799346478,0.969445498
28700,0.784774315,0.951111090
28750,0.817355952,0.990586421
28800,0.797151269,0.967562438
28850,0.813594846,0.980158535
28900,0.806682298,0.969661245
28950,0.819859307,0.966858249
29000,0.812540303,0.990311573
29050,0.792176150,0.959601723
29100,0.795332761,0.962317080
29150,0.809188881,0.983868935
29200,0.788288627,0.960501884
29250,0.778382734,0.953023747
29300,0.803950582,0.976000581
29350,0.798566375,0.974210773
29400,0.805350777,0.978121039
29450,0.795743702,0.970023571
29500,0.800734245,0.968068087
29550,0.797179801,0.967717749
29600,0.804588607,0.972589186
29650,0.801372464,0.979403372
29700,0.794025027,0.961494588
29750,0.810246346,0.982277570
29800,0.811711148,0.992377535
29850,0.813387304,1.001038939
29900,0.801165115,0.979131054
29950,0.791109497,0.969122583
30000,0.807448904,0.984228412
30050,0.800526314,0.979020827
30100,0.808895052,0.983759523
30150,0.805149403,0.981031504
30200,0.817640887,0.991437243
30250,0.782039906,0.958871211
30300,0.796870322,0.977627010
30350,0.796849132,0.955395282
30400,0.785505559,0.965648140
30450,0.798997876,0.978491065
30500,0.775723851,0.955042637
30550,0.790712196,0.972216207
30600,0.789843134,0.971662752
30650,0.791084770,0.969001118
30700,0.800680890,0.984379544
30750,0.797124525,0.991164943
30800,0.798733154,0.982952932
30850,0.814488218,0.981964813
30900,0.794012635,0.978846281
30950,0.816774255,0.988886959
31000,0.795152915,0.982025993
31050,0.802715500,0.979305764
31100,0.797344994,0.979696702
31150,0.813447560,0.991509880
31200,0.795891902,0.972404024
31250,0.835130728,1.000799991
31300,0.791286999,0.980832809
31350,0.795939504,0.986639439
31400,0.796525040,0.981872358
31450,0.808694433,0.993042122
31500,0.793820671,0.979630045
31550,0.788676139,0.970870789
31600,0.797616204,0.982052823
31650,0.788667895,0.970525362
31700,0.810201475,1.009104618
31750,0.792988376,0.981142776
31800,0.789359112,0.978725691
31850,0.794819213,0.980819501
31900,0.828812123,0.998134375
31950,0.788340794,0.977281378
32000,0.797001915,0.984851317
32050,0.799316323,0.986558235
32100,0.795403476,0.983750100
32150,0.800529760,0.984770638
32200,0.796262781,0.986789744
32250,0.796869573,0.984820542
32300,0.790455780,0.976986429
32350,0.788290921,0.975767854
32400,0.814931510,0.999640165
32450,0.797979657,0.975408499
32500,0.788408116,0.987963215
32550,0.787833184,0.977843314
32600,0.789353221,0.979900329
32650,0.797480784,0.983926080
32700,0.786542421,0.974786287
32750,0.794159529,0.974592206
32800,0.798351171,0.990223351
32850,0.775905336,0.961998607
32900,0.804072538,0.990193525
32950,0.782321258,0.973231121
33000,0.813558233,0.999995781
33050,0.810256553,1.018378746
33100,0.807181205,1.007417168
33150,0.797664331,0.990935492
33200,0.802783847,0.996292472
33250,0.782725421,0.973134545
33300,0.777297585,0.965872853
33350,0.789147957,0.977734728
33400,0.815322174,0.989763035
33450,0.788739885,0.970792140
33500,0.804172120,0.999466501
33550,0.801080724,0.996189912
33600,0.801941974,0.988625271
33650,0.804180841,1.001187544
33700,0.779958156,0.975513426
33750,0.800200200,0.991510009
33800,0.807979435,0.995394379
33850,0.820383235,1.004792436
33900,0.783993733,0.979773533
33950,0.775549387,0.973403786
34000,0.787502566,0.983648875
34050,0.797088158,0.992663515
34100,0.790786349,0.979218088
34150,0.790437866,0.991575349
34200,0.819136416,1.010146534
34250,0.798489722,1.003297719
34300,0.836457010,1.052659686
34350,0.798847502,0.996855086
34400,0.804280364,0.998918736
34450,0.798510309,0.987596806
34500,0.809327056,1.003990521
34550,0.819316936,1.017988456
34600,0.818956359,0.997409208
34650,0.796013248,0.993950796
34700,0.833731758,0.992538440
34750,0.801656136,1.002023527
34800,0.796097289,0.995507906
34850,0.776820802,0.977995418
34900,0.797436340,0.998049898
34950,0.803022087,1.004044891
35000,0.797553651,0.994160287
35050,0.798414893,1.002526767
35100,0.795890649,0.986366292
35150,0.821267738,1.013419940
35200,0.808533838,1.012668839
35250,0.793807584,0.997482318
35300,0.786183194,0.977448718
35350,0.774383365,0.978404580
35400,0.795077019,0.998520845
35450,0.777329466,0.977881095
35500,0.801832841,1.001178549
35550,0.796043751,0.988542137
35600,0.791046251,0.994453897
35650,0.797158375,0.993946090
35700,0.791226242,0.988490675
35750,0.820177209,1.038468074
35800,0.777946030,0.980272685
35850,0.785744209,0.989424903
35900,0.777690612,0.974850439
35950,0.801441015,0.991655053
36000,0.808928720,1.006488792
36050,0.774535048,0.980418015
36100,0.780599319,0.983017826
36150,0.799161623,0.998610327
36200,0.790540301,0.995375239
36250,0.820507573,1.110797691
36300,0.786837817,0.989424289
36350,0.787334875,0.991505758
36400,0.809749640,1.006118513
36450,0.820439304,1.032785262
36500,0.794062081,1.028925362
36550,0.780592669,0.987189878
36600,0.785544886,0.990836635
36650,0.785571247,0.987254828
36700,0.793611770,1.002832716
36750,0.813598055,1.016215283
36800,0.806727744,1.014314628
36850,0.795367740,1.004076027
36900,0.775364097,0.980149444
36950,0.800247634,1.003415013
37000,0.795664473,1.002071066
37050,0.801235785,1.002907386
37100,0.804600384,1.004579391
37150,0.798066176,1.021096803
37200,0.803128688,1.013022630
37250,0.772440319,0.980952923
37300,0.780612871,0.976962433
37350,0.799373378,1.008305480
37400,0.772640257,0.985351770
37450,0.774899941,0.986102205
37500,0.800103553,1.007625587
37550,0.812452548,1.033012801
37600,0.792967915,1.004286885
37650,0.796691274,1.003313517
37700,0.795698464,1.004325748
37750,0.808346324,1.040211730
37800,0.815680011,1.027313872
37850,0.794769078,1.005522162
37900,0.774964744,0.983530218
37950,0.785857559,0.998673738
38000,0.792574906,1.003527307
38050,0.794442545,0.995812248
38100,0.798859702,1.016523645
38150,0.773271764,0.987991596
38200,0.783707119,0.996996559
38250,0.795087752,1.005214450
38300,0.793489674,0.998006562
38350,0.809870814,1.009036039
38400,0.791053870,1.004020610
38450,0.788632463,0.998589049
38500,0.788838942,0.997156341
38550,0.821278619,1.028925942
38600,0.788292384,1.002618468
38650,0.772679604,0.987477876
38700,0.798893890,1.004308364
38750,0.805186767,1.013305265
38800,0.792073517,1.010353117
38850,0.815718983,1.020427261
38900,0.782701927,0.997379380
38950,0.787667483,0.998717100
39000,0.795254288,1.002332149
39050,0.825914408,1.029004123
39100,0.790802706,1.005794633
39150,0.790438132,0.998631673
39200,0.794252508,1.004010730
39250,0.791391030,1.008366361
39300,0.783954708,0.995008914
39350,0.813357655,1.021583442
39400,0.795309730,0.994957753
39450,0.807314836,1.026257895
39500,0.790347889,1.008427516
39550,0.783825872,0.998255369
39600,0.787164347,0.993523077
39650,0.790075918,0.998505075
39700,0.781057637,1.004262428
39750,0.839222809,1.025115868
39800,0.787953219,1.007055780
39850,0.804678500,1.020266891
39900,0.796281665,1.011653632
39950,0.800999688,1.015120553
40000,0.783833761,1.002732355
40050,0.770897582,0.986399427
40100,0.778939157,0.990970104
40150,0.807533239,1.029171501
40200,0.793348929,1.014255783
40250,0.785895660,1.019938364
40300,0.779852342,0.998956691
40350,0.791769022,1.005620474
40400,0.777893791,0.990577528
40450,0.788589782,1.015129751
40500,0.803386955,1.018961101
40550,0.777969927,1.000118942
40600,0.788187999,1.005596120
40650,0.784916111,0.999279388
40700,0.789572733,1.021852570
40750,0.772969141,0.996586516
40800,0.788701972,1.005556425
40850,0.790349099,1.006430301
40900,0.791708586,1.010841546
40950,0.775975580,1.007638032
41000,0.784084562,1.005025092
41050,0.787481347,1.004326145
41100,0.810069851,1.026498369
41150,0.789868969,1.012363035
41200,0.789036832,1.005897245
41250,0.802172706,1.024306283
41300,0.790144759,1.016346711
41350,0.805844407,1.021294754
41400,0.783763989,1.003049954
41450,0.786402885,1.002957646
41500,0.807782707,1.041510103
41550,0.784866296,1.010646962
41600,0.784025927,1.009052654
41650,0.778639209,1.004654478
41700,0.773655236,0.992637098
41750,0.773735980,0.994696001
41800,0.807136621,1.027464297
41850,0.787917836,0.996865256
41900,0.783924260,1.013026692
41950,0.800924761,1.029297752
42000,0.778108786,0.999888252
42050,0.774264126,1.002866297
42100,0.797075633,1.028940741
42150,0.794153717,1.020513799
42200,0.779930877,0.997026133
42250,0.800854783,1.025643032
42300,0.797522837,1.031009311
42350,0.814562323,1.050718310
42400,0.777216502,1.008884617
42450,0.796950849,1.016447039
42500,0.817029470,1.040032440
42550,0.786359433,1.017272715
42600,0.778336599,1.003586843
42650,0.783460223,1.011427664
42700,0.800381192,1.029631146
42750,0.786328825,1.019906375
42800,0.797542284,1.023232172
42850,0.783669248,0.996396794
42900,0.779971648,1.012115229
42950,0.788455874,1.019977958
43000,0.794986812,1.020054487
43050,0.806490910,1.033443403
43100,0.811195591,1.026195326
43150,0.786301900,1.020551432
43200,0.784449326,1.010602879
43250,0.788092238,1.016029102
43300,0.795811818,1.033200429
43350,0.770510666,0.998855762
43400,0.794237927,1.022423878
43450,0.809448281,1.028230169
43500,0.789361927,1.025626097
43550,0.800437790,1.029793960
43600,0.778324409,1.009265765
43650,0.819123672,1.021457301
43700,0.779569533,1.014978971
43750,0.767671816,0.997297935
43800,0.797850868,1.025431773
43850,0.782750710,1.012565537
43900,0.807884679,1.050543592
43950,0.788421925,1.023824449
44000,0.839383667,1.060425942
44050,0.795920554,1.033793810
44100,0.791778218,1.026034247
44150,0.781199762,1.010724553
44200,0.774457114,1.008667426
44250,0.790596090,1.018951498
44300,0.805244385,1.041685282
44350,0.798579173,1.030518012
44400,0.800828933,1.030276953
44450,0.780050157,1.022259174
44500,0.792212058,1.029241432
44550,0.782670961,1.010051177
44600,0.832669047,1.061037269
44650,0.787584604,1.026582480
44700,0.781833888,1.014098884
44750,0.802541928,1.035403388
44800,0.773871724,1.009339217
44850,0.783850064,1.022489359
44900,0.779214890,1.024869235
44950,0.776387066,1.017737478
45000,0.804043763,1.033770436
45050,0.789886287,1.037807098
45100,0.776549852,1.015249347
45150,0.782768539,1.032012573
45200,0.797668204,1.039615616
45250,0.793244155,1.026159318
45300,0.787743584,1.037511841
45350,0.759161194,0.991842289
45400,0.791533620,1.040784926
45450,0.836258737,1.068615106
45500,0.772469095,1.017490915
45550,0.789867215,1.072638028
45600,0.790477202,1.036612615
45650,0.785086198,1.028509063
45700,0.779963215,1.022175391
45750,0.811713029,1.053244580
45800,0.791921863,1.039505789
45850,0.780998738,1.021285148
45900,0.790066642,1.033972782
45950,0.775602994,1.025670645
46000,0.798680779,1.042794224
46050,0.782593069,1.021461603
46100,0.808894424,1.061274319
46150,0.782831071,1.029043613
46200,0.769275004,1.011824423
46250,0.784074124,1.024998244
46300,0.793283440,1.035541452
46350,0.809960932,1.055376739
46400,0.770382712,1.020417998
46450,0.803773788,1.046298769
46500,0.780934038,1.026351811
46550,0.798883387,1.052046367
46600,0.793547065,1.040185125
