step,loss
0,2.928900957
50,1.168014884
100,0.899643540
150,0.866201878
200,0.874787807
250,0.845896959
300,0.790748060
350,0.684210777
400,0.578739166
450,0.395703495
500,0.368112981
550,0.289320916
600,0.278557479
650,0.233662754
700,0.323548108
750,0.213743612
800,0.209203005
850,0.205776751
900,0.202416644
950,0.201874912
1000,0.201563284
1050,0.200243920
1100,0.199993655
1150,0.199538514
1200,0.199504763
1250,0.199327469
1300,0.199615017
1350,0.199128181
1400,0.199085504
1450,0.213599816
1500,0.199107692
1550,0.199360535
1600,0.199105144
1650,0.198868036
1700,0.198875964
1750,0.198674098
1800,0.198559299
1850,0.198718116
1900,0.198561996
1950,0.198481604
2000,0.198422700
2050,0.198421627
2100,0.198453411
2150,0.198443338
2200,0.198299512
2250,0.198280632
2300,0.198332250
2350,0.198328391
2400,0.198325887
2450,0.198290512
2500,0.198242545
2550,0.198221385
2600,0.198248282
2650,0.198220626
2700,0.219425410
2750,0.198754162
2800,0.198153645
2850,0.198330134
2900,0.198423699
2950,0.198375121
3000,0.198162571
3050,0.198252186
3100,0.198220521
3150,0.198205963
3200,0.198171824
3250,0.198160991
3300,0.198184699
3350,0.198176920
3400,0.198146552
3450,0.198143095
3500,0.198196024
3550,0.198139176
3600,0.198195070
3650,0.198105350
3700,0.198110074
3750,0.198112711
3800,0.198101595
3850,0.198124796
3900,0.198162377
3950,0.198129490
4000,0.198116615
4050,0.198085591
4100,0.198088050
4150,0.198101863
4200,0.198109761
4250,0.198099747
4300,0.198086426
4350,0.198088422
4400,0.198105842
4450,0.198092699
4500,0.198104024
4550,0.198071375
4600,0.198069483
4650,0.198075607
4700,0.198075935
4750,0.224817172
4800,0.198469982
4850,0.198090389
4900,0.198085740
4950,0.198085114
5000,0.198109597
5050,0.198099136
5100,0.198098063
5150,0.198099867
5200,0.198070839
5250,0.198065713
5300,0.198082507
5350,0.198067784
5400,0.198053986
5450,0.198086098
5500,0.198049575
5550,0.198053688
5600,0.198057532
5650,0.198068142
5700,0.198061064
5750,0.198062450
5800,0.198063180
5850,0.198074564
5900,0.198927149
5950,0.198107839
6000,0.198054418
6050,0.198042855
6100,0.198064029
6150,0.198071972
6200,0.198061094
6250,0.198065743
6300,0.198057204
6350,0.198057309
6400,0.198082402
6450,0.203655899
6500,0.198165342
6550,0.198052555
6600,0.198048100
6650,0.198055118
6700,0.198068574
6750,0.198072299
6800,0.198051780
6850,0.198043257
6900,0.198061183
6950,0.198049575
7000,0.198053554
7050,0.198060945
7100,0.201975420
7150,0.198077917
7200,0.198037654
7250,0.198052749
7300,0.198045015
7350,0.198079064
7400,0.198047936
7450,0.198047578
7500,0.198051766
7550,0.198049843
7600,0.198045418
7650,0.198046982
7700,0.198038548
7750,0.198039249
7800,0.198038012
7850,0.198042274
7900,0.198044643
7950,0.198048145
8000,0.198046625
8050,0.198052049
8100,0.198093504
8150,0.198525205
8200,0.198048636
8250,0.198039651
8300,0.198040128
8350,0.198039502
8400,0.198061317
8450,0.198062167
8500,0.198060215
8550,0.198041692
8600,0.198048487
8650,0.198050559
8700,0.198043734
8750,0.198043674
8800,0.198041528
8850,0.198047042
8900,0.198037982
8950,0.198038608
9000,0.198043570
9050,0.198039740
9100,0.198034495
9150,0.198039517
9200,0.198046744
9250,0.198040202
9300,0.198035493
9350,0.198034540
9400,0.198032975
9450,0.198036522
9500,0.198537722
9550,0.198042616
9600,0.198030248
9650,0.198037490
9700,0.198033571
9750,0.198043376
9800,0.198034778
9850,0.198031425
9900,0.198039010
9950,0.198043168
10000,0.198035359
10050,0.198040053
10100,0.198033035
10150,0.198038355
10200,0.198031351
10250,0.201299727
10300,0.198086739
10350,0.198029965
10400,0.198029563
10450,0.198033616
10500,0.198046699
10550,0.198034838
10600,0.198033392
10650,0.198035210
10700,0.198043361
10750,0.198037043
10800,0.198043704
10850,0.198041171
10900,0.198026896
10950,0.198030919
11000,0.198034510
11050,0.198029026
11100,0.198029369
11150,0.198029667
11200,0.198027834
11250,0.198032424
11300,0.198031098
11350,0.198034048
11400,0.198027089
11450,0.198029950
11500,0.198034182
11550,0.198077723
11600,0.198028162
11650,0.198032886
11700,0.198034480
11750,0.198032990
11800,0.198033750
11850,0.198031083
11900,0.198033392
11950,0.198027298
12000,0.198026836
12050,0.198028162
12100,0.198032826
12150,0.198023424
12200,0.198026076
12250,0.198026329
12300,0.198030859
12350,0.198029146
12400,0.198027834
12450,0.198032454
12500,0.198028728
12550,0.198024988
12600,0.198028967
12650,0.198024720
12700,0.198026434
12750,0.198022977
12800,0.198028117
12850,0.198030308
12900,0.198039025
12950,0.198022008
13000,0.198029086
13050,0.198032692
13100,0.198099852
13150,0.198025778
13200,0.198022455
13250,0.198036656
13300,0.198040798
13350,0.198030889
13400,0.198027521
13450,0.198027641
13500,0.198024526
13550,0.198028788
13600,0.198240191
13650,0.198026180
13700,0.198030487
13750,0.198029414
13800,0.198027685
13850,0.198028058
13900,0.198030293
13950,0.198025703
14000,0.198024824
14050,0.198038191
14100,0.198032141
14150,0.198102549
14200,0.198082402
14250,0.198026478
14300,0.198028475
14350,0.198040307
14400,0.198031917
14450,0.198023245
14500,0.198032856
14550,0.198028579
14600,0.198029682
14650,0.198033825
14700,0.198032126
14750,0.198026836
14800,0.198023856
14850,0.198026791
14900,0.198023498
14950,0.198023170
15000,0.198024020
15050,0.198030427
15100,0.198027045
15150,0.198023602
15200,0.198026374
15250,0.198025554
15300,0.198025256
15350,0.198028028
15400,0.198029980
15450,0.198023170
15500,0.198266611
15550,0.198027015
15600,0.198023185
15650,0.198025644
15700,0.198022842
15750,0.198027372
15800,0.198025271
15850,0.198029429
15900,0.198023707
15950,0.198025838
16000,0.198023155
16050,0.198031783
16100,0.198028192
16150,0.198024333
16200,0.198023796
16250,0.198024765
16300,0.198023468
16350,0.198023066
16400,0.198022574
16450,0.198021799
16500,0.198021442
16550,0.198020995
16600,0.198024794
16650,0.198022053
16700,0.198023751
16750,0.198025852
16800,0.198027715
16850,0.198022366
16900,0.198027864
16950,0.198021188
17000,0.198023647
17050,0.198023185
17100,0.198023990
17150,0.198024154
17200,0.198023021
17250,0.198029965
17300,0.198024690
17350,0.198025823
17400,0.198841378
17450,0.198038206
17500,0.198022768
17550,0.198026627
17600,0.198023513
17650,0.198025942
17700,0.198023990
17750,0.198020324
17800,0.198023736
17850,0.198027045
17900,0.198023260
17950,0.198020265
18000,0.198023617
18050,0.198024392
18100,0.198028237
18150,0.198022634
18200,0.198020518
18250,0.198023528
18300,0.198024616
18350,0.198082045
18400,0.198021591
18450,0.198023334
18500,0.198025033
18550,0.198021695
18600,0.198029175
18650,0.198022068
18700,0.198025703
18750,0.198023111
18800,0.198024943
18850,0.198023528
18900,0.198022604
18950,0.198028520
19000,0.198024154
19050,0.198023453
19100,0.198026583
19150,0.198024005
19200,0.198027223
19250,0.198023230
19300,0.198027208
19350,0.198022231
19400,0.198020682
19450,0.198019922
19500,0.198023468
19550,0.198022693
19600,0.198019400
19650,0.198022440
19700,0.198020771
19750,0.198028550
19800,0.198019743
19850,0.198026359
19900,0.198023528
19950,0.198025212
20000,0.198076144
20050,0.198023617
20100,0.198023260
20150,0.198021472
20200,0.198020384
20250,0.198024988
20300,0.198021293
20350,0.198020279
20400,0.198023871
20450,0.198020086
20500,0.198024690
20550,0.198022738
20600,0.198018894
20650,0.198098406
20700,0.198021919
20750,0.198021442
20800,0.198022351
20850,0.198023751
20900,0.198028043
20950,0.198024437
21000,0.198019505
21050,0.198023006
21100,0.198021099
21150,0.198026106
21200,0.198020130
21250,0.198028311
21300,0.198127136
21350,0.198022366
21400,0.198021457
21450,0.198022604
21500,0.198026642
21550,0.198023513
21600,0.198020384
21650,0.198020771
21700,0.198025793
21750,0.198025003
21800,0.198021933
21850,0.198022127
21900,0.198026195
21950,0.198024720
22000,0.198020950
22050,0.198024094
22100,0.198021770
22150,0.198021114
22200,0.198019862
22250,0.198021695
22300,0.198020488
22350,0.198022082
22400,0.198021919
22450,0.198024064
22500,0.198020592
22550,0.198021710
22600,0.198021233
22650,0.198025122
22700,0.198021442
22750,0.198018670
22800,0.198018640
22850,0.198021472
22900,0.198023051
22950,0.198023185
23000,0.198021650
23050,0.198020056
23100,0.198022678
23150,0.198024869
23200,0.198022559
23250,0.198019430
23300,0.198022887
23350,0.198019266
23400,0.198030084
23450,0.198020503
23500,0.198019817
23550,0.198017389
23600,0.198018581
23650,0.198025092
23700,0.198018923
23750,0.198018268
23800,0.198019221
23850,0.198405907
23900,0.198025748
23950,0.198021024
24000,0.198021486
24050,0.198020652
24100,0.198021412
24150,0.198019296
24200,0.198023096
24250,0.198020920
24300,0.198022634
24350,0.198018596
24400,0.198021635
24450,0.198021919
24500,0.198022828
24550,0.198022991
24600,0.198025420
24650,0.198021680
24700,0.198062852
24750,0.198020294
24800,0.198021084
24850,0.198021531
24900,0.198018923
24950,0.198021740
25000,0.198026866
25050,0.198019713
25100,0.198025703
25150,0.198019937
25200,0.198023602
25250,0.198019236
25300,0.198018998
25350,0.198024660
25400,0.198020115
25450,0.198020950
25500,0.198023468
25550,0.198019698
25600,0.198021144
25650,0.198019996
25700,0.198019624
25750,0.198278427
25800,0.198023096
25850,0.198019698
25900,0.198021799
25950,0.198018968
26000,0.198017567
26050,0.198019847
26100,0.198019102
26150,0.198022366
26200,0.198020071
26250,0.198022872
26300,0.198021397
26350,0.198020697
26400,0.198018968
26450,0.198017582
26500,0.198023513
26550,0.198021010
26600,0.198019624
26650,0.198018268
26700,0.198018715
26750,0.198023602
26800,0.198019639
26850,0.198020786
26900,0.198019817
26950,0.198022619
27000,0.198017135
27050,0.198026463
27100,0.198021442
27150,0.198019356
27200,0.198018700
27250,0.198020607
27300,0.198018029
27350,0.198018327
27400,0.198018432
27450,0.198018894
27500,0.198020592
27550,0.198016301
27600,0.198017210
27650,0.198019281
27700,0.198017746
27750,0.198020384
27800,0.198021024
27850,0.198018879
27900,0.198019058
27950,0.198020265
28000,0.198019654
28050,0.198019862
28100,0.198022157
28150,0.198022619
28200,0.198018521
28250,0.198022395
28300,0.198018357
28350,0.198017061
28400,0.198019475
28450,0.198017508
28500,0.198020324
28550,0.199032545
28600,0.198031634
28650,0.198019177
28700,0.198019505
28750,0.198020637
28800,0.198021963
28850,0.198020130
28900,0.198018670
28950,0.198018178
29000,0.198021486
29050,0.198022768
29100,0.198019296
29150,0.198020503
29200,0.198019058
29250,0.198019445
29300,0.198019251
29350,0.198019281
29400,0.198016763
29450,0.198017940
29500,0.198017150
29550,0.198019013
29600,0.198022828
29650,0.198021635
29700,0.198421195
29750,0.198023915
29800,0.198019519
29850,0.198018163
29900,0.198022604
29950,0.198020309
30000,0.198017552
30050,0.198020086
30100,0.198021695
30150,0.198019713
30200,0.198026672
30250,0.198019803
30300,0.198224947
30350,0.198021233
30400,0.198018640
30450,0.198021218
30500,0.198022202
30550,0.198016092
30600,0.198018193
30650,0.198017642
30700,0.198017269
30750,0.198022157
30800,0.198017880
30850,0.198022172
30900,0.198380649
30950,0.198025405
31000,0.198021218
31050,0.198020875
31100,0.198023006
31150,0.198019400
31200,0.198020354
31250,0.198020294
31300,0.198021218
31350,0.198019803
31400,0.198019132
31450,0.198018104
31500,0.198017821
31550,0.198018417
31600,0.198017821
31650,0.198018640
31700,0.198019370
31750,0.198017418
31800,0.198018014
31850,0.198017061
31900,0.198019534
31950,0.198020607
32000,0.198017910
32050,0.198020518
32100,0.198018983
32150,0.198018655
32200,0.198018387
32250,0.198016107
32300,0.198018894
32350,0.198018655
32400,0.198017746
32450,0.198022738
32500,0.198018342
32550,0.198018625
32600,0.198074400
32650,0.198019266
32700,0.198020801
32750,0.198016122
32800,0.198017433
32850,0.198018670
32900,0.198018983
32950,0.198021606
33000,0.198017836
33050,0.198019862
33100,0.198020771
33150,0.198017225
33200,0.198020250
33250,0.198017359
33300,0.198019013
33350,0.198018298
33400,0.198017344
33450,0.198021859
33500,0.198018879
33550,0.198019817
33600,0.198018983
33650,0.198019251
33700,0.198018879
33750,0.198112309
33800,0.198019341
33850,0.198019102
33900,0.198018998
33950,0.198019758
34000,0.198018283
34050,0.198023021
34100,0.198018998
34150,0.198018789
34200,0.198018715
34250,0.198017433
34300,0.198021248
34350,0.198018432
34400,0.198018432
34450,0.198025227
34500,0.198019132
34550,0.198019743
34600,0.198017687
34650,0.198020682
34700,0.198017746
34750,0.198018730
34800,0.198020995
34850,0.198018596
34900,0.198017120
